MODULE,TRN_REF_NO,EVENT_SR_NO,EVENT,AC_ENTRY_SR_NO,AC_BRANCH,AC_NO,AC_CCY,DRCR_IND,TRN_CODE,AMOUNT_TAG,FCY_AMOUNT,EXCH_RATE,LCY_AMOUNT,RELATED_CUSTOMER,RELATED_ACCOUNT,RELATED_REFERENCE,MIS_FLAG,MIS_HEAD,TRN_DT,VALUE_DT,TXN_INIT_DATE,FINANCIAL_CYCLE,PERIOD_CODE,INSTRUMENT_CODE,BATCH_NO,CURR_NO,USER_ID,BANK_CODE,AVLDAYS,BALANCE_UPD,TYPE,AUTH_ID,PRINT_STAT,AUTH_STAT,CATEGORY,CUST_GL,DISTRIBUTED,NODE,DELETE_STAT,ON_LINE,UPDACT,NODE_SR_NO,NETTING_IND,IB,FLG_POSITION_STATUS,GLMIS_UPDATE_FLAG,PRODUCT_ACCRUAL,TRANSACTION_COUNT,VDBAL_UPDATE_FLAG,GLMIS_UPDATE_STATUS,DEPARTMENT_CODE,CUSTOM_REF_NO,INTERFACE_REF_NO,CUSTOMER_REF_NO,PROCESSED_FLAG,MIS_SPREAD,AML_EXCEPTION,HIDE_TXN_IN_STMT,PNL_HIST_IND,ECA_ALLOWED,ECA_STATUS,INTERNAL_GL_TYPE,SYSTEM_AC_NO,MIS_UNIT_TYPE,MIS_UNIT_REF_NO,SYS_AC_VDBAL_UPD,EOD_WASH_STATUS,UNCOL_PROCESS_STATUS,RECV_ORIG_AC_NO,GAAP_INDICATOR,BAL_CHK_ONLINE,BAL_CHK_BATCH,REVL_ONLINE,DELINQUENCY_PRODUCT,EXTERNAL_REF_NO,PRODUCT,TXN_ID,REAL_DT_TIME,SOURCE_CODE,DD_CREATION_DT,DD_LAST_UPD,DD_ID
MO,TRN000000000028,233249,EVEN,122625,003,100000000028,BRL,C,TRF,AMOUNT_TAG_28,21105.100,3.68000000,7275.300,CUST000028,100000000028,RELATED_REFERENC,N,MIS_HEAD_,2026-01-28,2026-01-28,2026-01-28,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,277954,USER_ID_28,BANK_CODE_28,14,B,T,AUTH_ID_28,P,A,C,C,D,NODE_28,Y,O,U,425986,N,I,F,N,1,18,N,G,DEP,CUSTOM_REF_NO_28,INTERFACE_REF_NO_28,CUST000028,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_28,M,MIS_UNIT_REF_NO_28,S,E,U,RECV_ORIG_AC_NO_28,GA,B,B,R,TD01,EXTERNAL_REF_NO_,TD01,TXN0000000000000028,2026-01-28 03:09:00,SOURCE_CODE_28,2026-01-28 03:09:00,2026-01-28 03:09:00,28
MO,TRN000000000029,81830,EVEN,992757,004,100000000029,USD,D,FEE,AMOUNT_TAG_29,10485.200,3.00000000,24585.800,CUST000029,100000000029,RELATED_REFERENC,N,MIS_HEAD_,2026-01-29,2026-01-29,2026-01-29,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,92740,USER_ID_29,BANK_CODE_29,33,B,T,AUTH_ID_29,P,A,C,C,D,NODE_29,Y,O,U,450194,N,I,F,N,1,9,N,G,DEP,CUSTOM_REF_NO_29,INTERFACE_REF_NO_29,CUST000029,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_29,M,MIS_UNIT_REF_NO_29,S,E,U,RECV_ORIG_AC_NO_29,GA,B,B,R,CARD,EXTERNAL_REF_NO_,CARD,TXN0000000000000029,2026-01-29 04:16:00,SOURCE_CODE_29,2026-01-29 04:16:00,2026-01-29 04:16:00,29
MO,TRN000000000030,796680,EVEN,515303,005,100000000030,PEN,C,INT,AMOUNT_TAG_30,16353.100,2.06000000,19839.100,CUST000030,100000000030,RELATED_REFERENC,N,MIS_HEAD_,2026-01-30,2026-01-30,2026-01-30,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,47197,USER_ID_30,BANK_CODE_30,6,B,T,AUTH_ID_30,P,A,C,C,D,NODE_30,Y,O,U,640848,N,I,F,N,1,28,N,G,DEP,CUSTOM_REF_NO_30,INTERFACE_REF_NO_30,CUST000030,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_30,M,MIS_UNIT_REF_NO_30,S,E,U,RECV_ORIG_AC_NO_30,GA,B,B,R,CLRG,EXTERNAL_REF_NO_,CLRG,TXN0000000000000030,2026-01-30 05:23:00,SOURCE_CODE_30,2026-01-30 05:23:00,2026-01-30 05:23:00,30
MO,TRN000000000031,982599,EVEN,753247,006,100000000031,EUR,D,REV,AMOUNT_TAG_31,5279.500,0.89000000,7359.000,CUST000031,100000000031,RELATED_REFERENC,Y,MIS_HEAD_,2026-01-31,2026-01-31,2026-01-31,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,323568,USER_ID_31,BANK_CODE_31,30,B,T,AUTH_ID_31,P,A,C,C,D,NODE_31,Y,O,U,943182,Y,I,F,Y,1,12,Y,G,DEP,CUSTOM_REF_NO_31,INTERFACE_REF_NO_31,CUST000031,Y,M,A,N,Y,E,E,I,SYSTEM_AC_NO_31,M,MIS_UNIT_REF_NO_31,S,E,U,RECV_ORIG_AC_NO_31,GA,B,B,R,SAV1,EXTERNAL_REF_NO_,SAV1,TXN0000000000000031,2026-01-31 06:30:00,SOURCE_CODE_31,2026-01-31 06:30:00,2026-01-31 06:30:00,31
MO,TRN000000000032,450478,EVEN,395001,007,100000000032,BRL,C,PAY,AMOUNT_TAG_32,4638.200,2.46000000,6078.300,CUST000032,100000000032,RELATED_REFERENC,N,MIS_HEAD_,2026-02-01,2026-02-01,2026-02-01,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,249859,USER_ID_32,BANK_CODE_32,30,B,T,AUTH_ID_32,P,A,C,C,D,NODE_32,Y,O,U,637028,N,I,F,N,1,35,N,G,DEP,CUSTOM_REF_NO_32,INTERFACE_REF_NO_32,CUST000032,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_32,M,MIS_UNIT_REF_NO_32,S,E,U,RECV_ORIG_AC_NO_32,GA,B,B,R,CURR,EXTERNAL_REF_NO_,CURR,TXN0000000000000032,2026-02-01 07:37:00,SOURCE_CODE_32,2026-02-01 07:37:00,2026-02-01 07:37:00,32
MO,TRN000000000033,112973,EVEN,624975,008,100000000033,USD,D,ATM,AMOUNT_TAG_33,1870.500,2.76000000,6925.900,CUST000033,100000000033,RELATED_REFERENC,N,MIS_HEAD_,2026-02-02,2026-02-02,2026-02-02,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,734496,USER_ID_33,BANK_CODE_33,15,B,T,AUTH_ID_33,P,A,C,C,D,NODE_33,Y,O,U,195326,N,I,F,N,1,27,N,G,DEP,CUSTOM_REF_NO_33,INTERFACE_REF_NO_33,CUST000033,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_33,M,MIS_UNIT_REF_NO_33,S,E,U,RECV_ORIG_AC_NO_33,GA,B,B,R,LOAN,EXTERNAL_REF_NO_,LOAN,TXN0000000000000033,2026-02-02 08:44:00,SOURCE_CODE_33,2026-02-02 08:44:00,2026-02-02 08:44:00,33
MO,TRN000000000034,168808,EVEN,919207,009,100000000034,PEN,C,DEP,AMOUNT_TAG_34,13591.400,0.81000000,21087.000,CUST000034,100000000034,RELATED_REFERENC,N,MIS_HEAD_,2026-02-03,2026-02-03,2026-02-03,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,821045,USER_ID_34,BANK_CODE_34,36,B,T,AUTH_ID_34,P,A,C,C,D,NODE_34,Y,O,U,321576,N,I,F,N,1,20,N,G,DEP,CUSTOM_REF_NO_34,INTERFACE_REF_NO_34,CUST000034,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_34,M,MIS_UNIT_REF_NO_34,S,E,U,RECV_ORIG_AC_NO_34,GA,B,B,R,TD01,EXTERNAL_REF_NO_,TD01,TXN0000000000000034,2026-02-03 09:51:00,SOURCE_CODE_34,2026-02-03 09:51:00,2026-02-03 09:51:00,34
MO,TRN000000000035,643810,EVEN,383504,010,100000000035,EUR,D,WDR,AMOUNT_TAG_35,23041.400,2.08000000,7832.500,CUST000035,100000000035,RELATED_REFERENC,N,MIS_HEAD_,2026-02-04,2026-02-04,2026-02-04,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,786666,USER_ID_35,BANK_CODE_35,16,B,T,AUTH_ID_35,P,A,C,C,D,NODE_35,Y,O,U,794868,N,I,F,N,1,12,N,G,DEP,CUSTOM_REF_NO_35,INTERFACE_REF_NO_35,CUST000035,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_35,M,MIS_UNIT_REF_NO_35,S,E,U,RECV_ORIG_AC_NO_35,GA,B,B,R,CARD,EXTERNAL_REF_NO_,CARD,TXN0000000000000035,2026-02-04 10:58:00,SOURCE_CODE_35,2026-02-04 10:58:00,2026-02-04 10:58:00,35
MO,TRN000000000036,839541,EVEN,49507,011,100000000036,BRL,C,TRF,AMOUNT_TAG_36,11584.300,0.99000000,6028.500,CUST000036,100000000036,RELATED_REFERENC,Y,MIS_HEAD_,2026-02-05,2026-02-05,2026-02-05,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,705767,USER_ID_36,BANK_CODE_36,8,B,T,AUTH_ID_36,P,A,C,C,D,NODE_36,Y,O,U,828021,Y,I,F,Y,1,8,Y,G,DEP,CUSTOM_REF_NO_36,INTERFACE_REF_NO_36,CUST000036,Y,M,A,N,Y,E,E,I,SYSTEM_AC_NO_36,M,MIS_UNIT_REF_NO_36,S,E,U,RECV_ORIG_AC_NO_36,GA,B,B,R,CLRG,EXTERNAL_REF_NO_,CLRG,TXN0000000000000036,2026-02-05 11:05:00,SOURCE_CODE_36,2026-02-05 11:05:00,2026-02-05 11:05:00,36
MO,TRN000000000037,38879,EVEN,449186,012,100000000037,USD,D,FEE,AMOUNT_TAG_37,24834.700,1.56000000,15648.500,CUST000037,100000000037,RELATED_REFERENC,N,MIS_HEAD_,2026-02-06,2026-02-06,2026-02-06,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,654097,USER_ID_37,BANK_CODE_37,0,B,T,AUTH_ID_37,P,A,C,C,D,NODE_37,Y,O,U,400084,N,I,F,N,1,14,N,G,DEP,CUSTOM_REF_NO_37,INTERFACE_REF_NO_37,CUST000037,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_37,M,MIS_UNIT_REF_NO_37,S,E,U,RECV_ORIG_AC_NO_37,GA,B,B,R,SAV1,EXTERNAL_REF_NO_,SAV1,TXN0000000000000037,2026-02-06 12:12:00,SOURCE_CODE_37,2026-02-06 12:12:00,2026-02-06 12:12:00,37
MO,TRN000000000038,97886,EVEN,276192,013,100000000038,PEN,C,INT,AMOUNT_TAG_38,111740.800,2.68000000,59752.800,CUST000038,100000000038,RELATED_REFERENC,N,MIS_HEAD_,2026-02-07,2026-02-07,2026-02-07,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,600952,USER_ID_38,BANK_CODE_38,26,B,T,AUTH_ID_38,P,A,C,C,D,NODE_38,Y,O,U,871998,N,I,F,N,1,20,N,G,DEP,CUSTOM_REF_NO_38,INTERFACE_REF_NO_38,CUST000038,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_38,M,MIS_UNIT_REF_NO_38,S,E,U,RECV_ORIG_AC_NO_38,GA,B,B,R,CURR,EXTERNAL_REF_NO_,CURR,TXN0000000000000038,2026-02-07 13:19:00,SOURCE_CODE_38,2026-02-07 13:19:00,2026-02-07 13:19:00,38
MO,TRN000000000039,695387,EVEN,191175,014,100000000039,EUR,D,REV,AMOUNT_TAG_39,1363.600,4.41000000,23433.800,CUST000039,100000000039,RELATED_REFERENC,N,MIS_HEAD_,2026-02-08,2026-02-08,2026-02-08,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,771436,USER_ID_39,BANK_CODE_39,10,B,T,AUTH_ID_39,P,A,C,C,D,NODE_39,Y,O,U,493000,N,I,F,N,1,4,N,G,DEP,CUSTOM_REF_NO_39,INTERFACE_REF_NO_39,CUST000039,N,M,A,Y,N,E,E,I,SYSTEM_AC_NO_39,M,MIS_UNIT_REF_NO_39,S,E,U,RECV_ORIG_AC_NO_39,GA,B,B,R,LOAN,EXTERNAL_REF_NO_,LOAN,TXN0000000000000039,2026-02-08 14:26:00,SOURCE_CODE_39,2026-02-08 14:26:00,2026-02-08 14:26:00,39
MO,TRN000000000040,642874,EVEN,114228,015,100000000040,BRL,C,PAY,AMOUNT_TAG_40,16186.900,1.35000000,15667.300,CUST000040,100000000040,RELATED_REFERENC,N,MIS_HEAD_,2026-02-09,2026-02-09,2026-02-09,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,94667,USER_ID_40,BANK_CODE_40,6,B,T,AUTH_ID_40,P,A,C,C,D,NODE_40,Y,O,U,417685,N,I,F,N,1,22,N,G,DEP,CUSTOM_REF_NO_40,INTERFACE_REF_NO_40,CUST000040,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_40,M,MIS_UNIT_REF_NO_40,S,E,U,RECV_ORIG_AC_NO_40,GA,B,B,R,TD01,EXTERNAL_REF_NO_,TD01,TXN0000000000000040,2026-02-09 15:33:00,SOURCE_CODE_40,2026-02-09 15:33:00,2026-02-09 15:33:00,40
MO,TRN000000000041,535738,EVEN,510899,016,100000000041,USD,D,ATM,AMOUNT_TAG_41,17858.700,3.53000000,14443.700,CUST000041,100000000041,RELATED_REFERENC,Y,MIS_HEAD_,2026-02-10,2026-02-10,2026-02-10,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,829609,USER_ID_41,BANK_CODE_41,32,B,T,AUTH_ID_41,P,A,C,C,D,NODE_41,Y,O,U,876068,Y,I,F,Y,1,33,Y,G,DEP,CUSTOM_REF_NO_41,INTERFACE_REF_NO_41,CUST000041,Y,M,A,N,Y,E,E,I,SYSTEM_AC_NO_41,M,MIS_UNIT_REF_NO_41,S,E,U,RECV_ORIG_AC_NO_41,GA,B,B,R,CARD,EXTERNAL_REF_NO_,CARD,TXN0000000000000041,2026-02-10 16:40:00,SOURCE_CODE_41,2026-02-10 16:40:00,2026-02-10 16:40:00,41
MO,TRN000000000042,489961,EVEN,712486,017,100000000042,PEN,C,DEP,AMOUNT_TAG_42,757.600,1.99000000,9465.700,CUST000042,100000000042,RELATED_REFERENC,N,MIS_HEAD_,2026-02-11,2026-02-11,2026-02-11,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,561203,USER_ID_42,BANK_CODE_42,33,B,T,AUTH_ID_42,P,A,C,C,D,NODE_42,Y,O,U,284802,N,I,F,N,1,0,N,G,DEP,CUSTOM_REF_NO_42,INTERFACE_REF_NO_42,CUST000042,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_42,M,MIS_UNIT_REF_NO_42,S,E,U,RECV_ORIG_AC_NO_42,GA,B,B,R,CLRG,EXTERNAL_REF_NO_,CLRG,TXN0000000000000042,2026-02-11 17:47:00,SOURCE_CODE_42,2026-02-11 17:47:00,2026-02-11 17:47:00,42
MO,TRN000000000043,266524,EVEN,286112,018,100000000043,EUR,D,WDR,AMOUNT_TAG_43,20551.100,3.75000000,10429.700,CUST000043,100000000043,RELATED_REFERENC,N,MIS_HEAD_,2026-02-12,2026-02-12,2026-02-12,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,504040,USER_ID_43,BANK_CODE_43,15,B,T,AUTH_ID_43,P,A,C,C,D,NODE_43,Y,O,U,946424,N,I,F,N,1,26,N,G,DEP,CUSTOM_REF_NO_43,INTERFACE_REF_NO_43,CUST000043,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_43,M,MIS_UNIT_REF_NO_43,S,E,U,RECV_ORIG_AC_NO_43,GA,B,B,R,SAV1,EXTERNAL_REF_NO_,SAV1,TXN0000000000000043,2026-02-12 18:54:00,SOURCE_CODE_43,2026-02-12 18:54:00,2026-02-12 18:54:00,43
MO,TRN000000000044,922848,EVEN,970707,019,100000000044,BRL,C,TRF,AMOUNT_TAG_44,12671.200,1.11000000,17147.000,CUST000044,100000000044,RELATED_REFERENC,N,MIS_HEAD_,2026-02-13,2026-02-13,2026-02-13,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,5583,USER_ID_44,BANK_CODE_44,5,B,T,AUTH_ID_44,P,A,C,C,D,NODE_44,Y,O,U,185058,N,I,F,N,1,5,N,G,DEP,CUSTOM_REF_NO_44,INTERFACE_REF_NO_44,CUST000044,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_44,M,MIS_UNIT_REF_NO_44,S,E,U,RECV_ORIG_AC_NO_44,GA,B,B,R,CURR,EXTERNAL_REF_NO_,CURR,TXN0000000000000044,2026-02-13 19:01:00,SOURCE_CODE_44,2026-02-13 19:01:00,2026-02-13 19:01:00,44
MO,TRN000000000045,764563,EVEN,184093,020,100000000045,USD,D,FEE,AMOUNT_TAG_45,8175.000,3.54000000,15166.900,CUST000045,100000000045,RELATED_REFERENC,N,MIS_HEAD_,2026-02-14,2026-02-14,2026-02-14,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,335438,USER_ID_45,BANK_CODE_45,34,B,T,AUTH_ID_45,P,A,C,C,D,NODE_45,Y,O,U,222149,N,I,F,N,1,5,N,G,DEP,CUSTOM_REF_NO_45,INTERFACE_REF_NO_45,CUST000045,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_45,M,MIS_UNIT_REF_NO_45,S,E,U,RECV_ORIG_AC_NO_45,GA,B,B,R,LOAN,EXTERNAL_REF_NO_,LOAN,TXN0000000000000045,2026-02-14 20:08:00,SOURCE_CODE_45,2026-02-14 20:08:00,2026-02-14 20:08:00,45
MO,TRN000000000046,697915,EVEN,383871,021,100000000046,PEN,C,INT,AMOUNT_TAG_46,6941.300,2.16000000,17254.400,CUST000046,100000000046,RELATED_REFERENC,Y,MIS_HEAD_,2026-02-15,2026-02-15,2026-02-15,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,267150,USER_ID_46,BANK_CODE_46,3,B,T,AUTH_ID_46,P,A,C,C,D,NODE_46,Y,O,U,536908,Y,I,F,Y,1,20,Y,G,DEP,CUSTOM_REF_NO_46,INTERFACE_REF_NO_46,CUST000046,Y,M,A,N,Y,E,E,I,SYSTEM_AC_NO_46,M,MIS_UNIT_REF_NO_46,S,E,U,RECV_ORIG_AC_NO_46,GA,B,B,R,TD01,EXTERNAL_REF_NO_,TD01,TXN0000000000000046,2026-02-15 21:15:00,SOURCE_CODE_46,2026-02-15 21:15:00,2026-02-15 21:15:00,46
MO,TRN000000000047,834752,EVEN,524449,022,100000000047,EUR,D,REV,AMOUNT_TAG_47,3138.700,2.23000000,13804.500,CUST000047,100000000047,RELATED_REFERENC,N,MIS_HEAD_,2026-02-16,2026-02-16,2026-02-16,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,392038,USER_ID_47,BANK_CODE_47,12,B,T,AUTH_ID_47,P,U,C,C,D,NODE_47,Y,O,U,272632,N,I,F,N,1,36,N,G,DEP,CUSTOM_REF_NO_47,INTERFACE_REF_NO_47,CUST000047,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_47,M,MIS_UNIT_REF_NO_47,S,E,U,RECV_ORIG_AC_NO_47,GA,B,B,R,CARD,EXTERNAL_REF_NO_,CARD,TXN0000000000000047,2026-02-16 22:22:00,SOURCE_CODE_47,2026-02-16 22:22:00,2026-02-16 22:22:00,47
MO,TRN000000000048,96635,EVEN,884205,023,100000000048,BRL,C,PAY,AMOUNT_TAG_48,23541.600,2.06000000,15407.800,CUST000048,100000000048,RELATED_REFERENC,N,MIS_HEAD_,2026-02-17,2026-02-17,2026-02-17,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,204062,USER_ID_48,BANK_CODE_48,16,B,T,AUTH_ID_48,P,A,C,C,D,NODE_48,Y,O,U,866747,N,I,F,N,1,27,N,G,DEP,CUSTOM_REF_NO_48,INTERFACE_REF_NO_48,CUST000048,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_48,M,MIS_UNIT_REF_NO_48,S,E,U,RECV_ORIG_AC_NO_48,GA,B,B,R,CLRG,EXTERNAL_REF_NO_,CLRG,TXN0000000000000048,2026-02-17 23:29:00,SOURCE_CODE_48,2026-02-17 23:29:00,2026-02-17 23:29:00,48
MO,TRN000000000049,780730,EVEN,905475,024,100000000049,USD,D,ATM,AMOUNT_TAG_49,9692.500,1.45000000,495.200,CUST000049,100000000049,RELATED_REFERENC,N,MIS_HEAD_,2026-02-18,2026-02-18,2026-02-18,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,374078,USER_ID_49,BANK_CODE_49,30,B,T,AUTH_ID_49,P,A,C,C,D,NODE_49,Y,O,U,595789,N,I,F,N,1,2,N,G,DEP,CUSTOM_REF_NO_49,INTERFACE_REF_NO_49,CUST000049,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_49,M,MIS_UNIT_REF_NO_49,S,E,U,RECV_ORIG_AC_NO_49,GA,B,B,R,SAV1,EXTERNAL_REF_NO_,SAV1,TXN0000000000000049,2026-02-18 00:36:00,SOURCE_CODE_49,2026-02-18 00:36:00,2026-02-18 00:36:00,49
MO,TRN000000000050,283405,EVEN,904611,025,100000000050,PEN,C,DEP,AMOUNT_TAG_50,15881.800,3.77000000,1962.200,CUST000050,100000000050,RELATED_REFERENC,N,MIS_HEAD_,2026-02-19,2026-02-19,2026-02-19,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,108051,USER_ID_50,BANK_CODE_50,12,B,T,AUTH_ID_50,P,A,C,C,D,NODE_50,Y,O,U,1292,N,I,F,N,1,5,N,G,DEP,CUSTOM_REF_NO_50,INTERFACE_REF_NO_50,CUST000050,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_50,M,MIS_UNIT_REF_NO_50,S,E,U,RECV_ORIG_AC_NO_50,GA,B,B,R,CURR,EXTERNAL_REF_NO_,CURR,TXN0000000000000050,2026-02-19 01:43:00,SOURCE_CODE_50,2026-02-19 01:43:00,2026-02-19 01:43:00,50
MO,TRN000000000051,599191,EVEN,682422,001,100000000051,EUR,D,WDR,AMOUNT_TAG_51,4084.600,2.10000000,15940.300,CUST000051,100000000051,RELATED_REFERENC,Y,MIS_HEAD_,2026-02-20,2026-02-20,2026-02-20,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,222800,USER_ID_51,BANK_CODE_51,9,B,T,AUTH_ID_51,P,A,C,C,D,NODE_51,Y,O,U,331808,Y,I,F,Y,1,34,Y,G,DEP,CUSTOM_REF_NO_51,INTERFACE_REF_NO_51,CUST000051,Y,M,A,N,Y,E,E,I,SYSTEM_AC_NO_51,M,MIS_UNIT_REF_NO_51,S,E,U,RECV_ORIG_AC_NO_51,GA,B,B,R,LOAN,EXTERNAL_REF_NO_,LOAN,TXN0000000000000051,2026-02-20 02:50:00,SOURCE_CODE_51,2026-02-20 02:50:00,2026-02-20 02:50:00,51
MO,TRN000000000052,209052,EVEN,720488,002,100000000052,BRL,C,TRF,AMOUNT_TAG_52,21678.900,0.90000000,19002.200,CUST000052,100000000052,RELATED_REFERENC,N,MIS_HEAD_,2026-02-21,2026-02-21,2026-02-21,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,492634,USER_ID_52,BANK_CODE_52,19,B,T,AUTH_ID_52,P,A,C,C,D,NODE_52,Y,O,U,408024,N,I,F,N,1,28,N,G,DEP,CUSTOM_REF_NO_52,INTERFACE_REF_NO_52,CUST000052,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_52,M,MIS_UNIT_REF_NO_52,S,E,U,RECV_ORIG_AC_NO_52,GA,B,B,R,TD01,EXTERNAL_REF_NO_,TD01,TXN0000000000000052,2026-02-21 03:57:00,SOURCE_CODE_52,2026-02-21 03:57:00,2026-02-21 03:57:00,52
MO,TRN000000000053,899561,EVEN,440127,003,100000000053,USD,D,FEE,AMOUNT_TAG_53,22083.700,4.18000000,13549.700,CUST000053,100000000053,RELATED_REFERENC,N,MIS_HEAD_,2026-02-22,2026-02-22,2026-02-22,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,721095,USER_ID_53,BANK_CODE_53,19,B,T,AUTH_ID_53,P,A,C,C,D,NODE_53,Y,O,U,598854,N,I,F,N,1,5,N,G,DEP,CUSTOM_REF_NO_53,INTERFACE_REF_NO_53,CUST000053,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_53,M,MIS_UNIT_REF_NO_53,S,E,U,RECV_ORIG_AC_NO_53,GA,B,B,R,CARD,EXTERNAL_REF_NO_,CARD,TXN0000000000000053,2026-02-22 04:04:00,SOURCE_CODE_53,2026-02-22 04:04:00,2026-02-22 04:04:00,53
MO,TRN000000000054,352632,EVEN,7193,004,100000000054,PEN,C,INT,AMOUNT_TAG_54,8720.500,4.37000000,19557.500,CUST000054,100000000054,RELATED_REFERENC,N,MIS_HEAD_,2026-02-23,2026-02-23,2026-02-23,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,845856,USER_ID_54,BANK_CODE_54,9,B,T,AUTH_ID_54,P,A,C,C,D,NODE_54,Y,O,U,878502,N,I,F,N,1,15,N,G,DEP,CUSTOM_REF_NO_54,INTERFACE_REF_NO_54,CUST000054,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_54,M,MIS_UNIT_REF_NO_54,S,E,U,RECV_ORIG_AC_NO_54,GA,B,B,R,CLRG,EXTERNAL_REF_NO_,CLRG,TXN0000000000000054,2026-02-23 05:11:00,SOURCE_CODE_54,2026-02-23 05:11:00,2026-02-23 05:11:00,54
MO,TRN000000000055,124166,EVEN,606276,005,100000000055,EUR,D,REV,AMOUNT_TAG_55,21963.400,4.26000000,4545.600,CUST000055,100000000055,RELATED_REFERENC,N,MIS_HEAD_,2026-02-24,2026-02-24,2026-02-24,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,758569,USER_ID_55,BANK_CODE_55,28,B,T,AUTH_ID_55,P,A,C,C,D,NODE_55,Y,O,U,181701,N,I,F,N,1,6,N,G,DEP,CUSTOM_REF_NO_55,INTERFACE_REF_NO_55,CUST000055,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_55,M,MIS_UNIT_REF_NO_55,S,E,U,RECV_ORIG_AC_NO_55,GA,B,B,R,SAV1,EXTERNAL_REF_NO_,SAV1,TXN0000000000000055,2026-02-24 06:18:00,SOURCE_CODE_55,2026-02-24 06:18:00,2026-02-24 06:18:00,55
MO,TRN000000000056,582275,EVEN,560754,006,100000000056,BRL,C,PAY,AMOUNT_TAG_56,20260.000,2.10000000,8831.400,CUST000056,100000000056,RELATED_REFERENC,Y,MIS_HEAD_,2026-02-25,2026-02-25,2026-02-25,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,372982,USER_ID_56,BANK_CODE_56,16,B,T,AUTH_ID_56,P,A,C,C,D,NODE_56,Y,O,U,213954,Y,I,F,Y,1,12,Y,G,DEP,CUSTOM_REF_NO_56,INTERFACE_REF_NO_56,CUST000056,Y,M,A,N,Y,E,E,I,SYSTEM_AC_NO_56,M,MIS_UNIT_REF_NO_56,S,E,U,RECV_ORIG_AC_NO_56,GA,B,B,R,CURR,EXTERNAL_REF_NO_,CURR,TXN0000000000000056,2026-02-25 07:25:00,SOURCE_CODE_56,2026-02-25 07:25:00,2026-02-25 07:25:00,56
