ACCOUNT_NUMBER,BRANCH_CODE,EVENT_SEQ_NO,VALUE_DATE,EXECUTION_DATE,PAYMENT_STATUS,AUTH_STAT,MAKER_ID,MAKER_DT_STAMP,CHECKER_ID,CHECKER_DT_STAMP,REV_MAKER_ID,REV_MAKER_DT_STAMP,REV_CHECKER_ID,REV_CHECKER_DT_STAMP,REVP_ESN,MLIQ_ESN,PROCESS_NO,PREPMNT_RECOMP_BASIS,PREPMNT_RECOMP_FROM,INSTALLMENT_PAYMENT,LIMIT_DATE,SIMULATED,CURR_ACBAL_CHK,LIQD_WOFF_LOAN
100000000108,008,12065,2026-04-18,2026-04-18,P,A,MAKER_ID_108,2026-04-18,CHECKER_ID_1,2026-04-18,REV_MAKER_ID,2026-04-18,REV_CHECKER_,2026-04-18,981043,572226,29,P,P,I,2026-04-18,S,C,L
100000000109,009,633146,2026-04-19,2026-04-19,P,A,MAKER_ID_109,2026-04-19,CHECKER_ID_1,2026-04-19,REV_MAKER_ID,2026-04-19,REV_CHECKER_,2026-04-19,919115,285688,63,P,P,I,2026-04-19,S,C,L
100000000110,010,56278,2026-04-20,2026-04-20,P,A,MAKER_ID_110,2026-04-20,CHECKER_ID_1,2026-04-20,REV_MAKER_ID,2026-04-20,REV_CHECKER_,2026-04-20,524022,298645,72,P,P,I,2026-04-20,S,C,L
100000000111,011,487241,2026-04-21,2026-04-21,P,A,MAKER_ID_111,2026-04-21,CHECKER_ID_1,2026-04-21,REV_MAKER_ID,2026-04-21,REV_CHECKER_,2026-04-21,514408,450622,47,P,P,I,2026-04-21,S,C,L
100000000112,012,942697,2026-04-22,2026-04-22,P,A,MAKER_ID_112,2026-04-22,CHECKER_ID_1,2026-04-22,REV_MAKER_ID,2026-04-22,REV_CHECKER_,2026-04-22,460209,167299,41,P,P,I,2026-04-22,S,C,L
100000000113,013,733765,2026-04-23,2026-04-23,P,A,MAKER_ID_113,2026-04-23,CHECKER_ID_1,2026-04-23,REV_MAKER_ID,2026-04-23,REV_CHECKER_,2026-04-23,17293,717265,26,P,P,I,2026-04-23,S,C,L
100000000114,014,120426,2026-04-24,2026-04-24,P,A,MAKER_ID_114,2026-04-24,CHECKER_ID_1,2026-04-24,REV_MAKER_ID,2026-04-24,REV_CHECKER_,2026-04-24,636963,20312,82,P,P,I,2026-04-24,S,C,L
100000000115,015,768514,2026-04-25,2026-04-25,P,A,MAKER_ID_115,2026-04-25,CHECKER_ID_1,2026-04-25,REV_MAKER_ID,2026-04-25,REV_CHECKER_,2026-04-25,227738,948635,27,P,P,I,2026-04-25,S,C,L
100000000116,016,592043,2026-04-26,2026-04-26,P,U,MAKER_ID_116,2026-04-26,CHECKER_ID_1,2026-04-26,REV_MAKER_ID,2026-04-26,REV_CHECKER_,2026-04-26,798268,306137,71,P,P,I,2026-04-26,S,C,L
100000000117,017,179827,2026-04-27,2026-04-27,P,A,MAKER_ID_117,2026-04-27,CHECKER_ID_1,2026-04-27,REV_MAKER_ID,2026-04-27,REV_CHECKER_,2026-04-27,148830,978709,18,P,P,I,2026-04-27,S,C,L
100000000118,018,354647,2026-04-28,2026-04-28,P,A,MAKER_ID_118,2026-04-28,CHECKER_ID_1,2026-04-28,REV_MAKER_ID,2026-04-28,REV_CHECKER_,2026-04-28,217301,474642,35,P,P,I,2026-04-28,S,C,L
100000000119,019,307964,2026-04-29,2026-04-29,P,A,MAKER_ID_119,2026-04-29,CHECKER_ID_1,2026-04-29,REV_MAKER_ID,2026-04-29,REV_CHECKER_,2026-04-29,148800,526762,36,P,P,I,2026-04-29,S,C,L
100000000120,020,792407,2026-04-30,2026-04-30,P,A,MAKER_ID_120,2026-04-30,CHECKER_ID_1,2026-04-30,REV_MAKER_ID,2026-04-30,REV_CHECKER_,2026-04-30,348519,506647,88,P,P,I,2026-04-30,S,C,L
100000000121,021,220936,2026-05-01,2026-05-01,P,A,MAKER_ID_121,2026-05-01,CHECKER_ID_1,2026-05-01,REV_MAKER_ID,2026-05-01,REV_CHECKER_,2026-05-01,199175,23705,1,P,P,I,2026-05-01,S,C,L
100000000122,022,861768,2026-05-02,2026-05-02,P,A,MAKER_ID_122,2026-05-02,CHECKER_ID_1,2026-05-02,REV_MAKER_ID,2026-05-02,REV_CHECKER_,2026-05-02,375267,102885,41,P,P,I,2026-05-02,S,C,L
100000000123,023,765312,2026-05-03,2026-05-03,P,A,MAKER_ID_123,2026-05-03,CHECKER_ID_1,2026-05-03,REV_MAKER_ID,2026-05-03,REV_CHECKER_,2026-05-03,395052,851330,15,P,P,I,2026-05-03,S,C,L
100000000124,024,469268,2026-05-04,2026-05-04,P,A,MAKER_ID_124,2026-05-04,CHECKER_ID_1,2026-05-04,REV_MAKER_ID,2026-05-04,REV_CHECKER_,2026-05-04,678486,368882,83,P,P,I,2026-05-04,S,C,L
100000000125,025,586242,2026-05-05,2026-05-05,P,A,MAKER_ID_125,2026-05-05,CHECKER_ID_1,2026-05-05,REV_MAKER_ID,2026-05-05,REV_CHECKER_,2026-05-05,505031,588960,38,P,P,I,2026-05-05,S,C,L
100000000126,001,898547,2026-05-06,2026-05-06,P,A,MAKER_ID_126,2026-05-06,CHECKER_ID_1,2026-05-06,REV_MAKER_ID,2026-05-06,REV_CHECKER_,2026-05-06,101827,464430,83,P,P,I,2026-05-06,S,C,L
100000000127,002,19097,2026-05-07,2026-05-07,P,A,MAKER_ID_127,2026-05-07,CHECKER_ID_1,2026-05-07,REV_MAKER_ID,2026-05-07,REV_CHECKER_,2026-05-07,210405,550772,16,P,P,I,2026-05-07,S,C,L
100000000128,003,163238,2026-05-08,2026-05-08,P,A,MAKER_ID_128,2026-05-08,CHECKER_ID_1,2026-05-08,REV_MAKER_ID,2026-05-08,REV_CHECKER_,2026-05-08,76108,400873,66,P,P,I,2026-05-08,S,C,L
100000000129,004,3794,2026-05-09,2026-05-09,P,A,MAKER_ID_129,2026-05-09,CHECKER_ID_1,2026-05-09,REV_MAKER_ID,2026-05-09,REV_CHECKER_,2026-05-09,660272,447278,8,P,P,I,2026-05-09,S,C,L
100000000130,005,428782,2026-05-10,2026-05-10,P,A,MAKER_ID_130,2026-05-10,CHECKER_ID_1,2026-05-10,REV_MAKER_ID,2026-05-10,REV_CHECKER_,2026-05-10,736556,418840,18,P,P,I,2026-05-10,S,C,L
100000000131,006,469520,2026-05-11,2026-05-11,P,A,MAKER_ID_131,2026-05-11,CHECKER_ID_1,2026-05-11,REV_MAKER_ID,2026-05-11,REV_CHECKER_,2026-05-11,471300,236692,18,P,P,I,2026-05-11,S,C,L
100000000132,007,622387,2026-05-12,2026-05-12,P,A,MAKER_ID_132,2026-05-12,CHECKER_ID_1,2026-05-12,REV_MAKER_ID,2026-05-12,REV_CHECKER_,2026-05-12,485000,847633,23,P,P,I,2026-05-12,S,C,L
100000000133,008,249622,2026-05-13,2026-05-13,P,A,MAKER_ID_133,2026-05-13,CHECKER_ID_1,2026-05-13,REV_MAKER_ID,2026-05-13,REV_CHECKER_,2026-05-13,12532,799094,10,P,P,I,2026-05-13,S,C,L
100000000134,009,404981,2026-05-14,2026-05-14,P,A,MAKER_ID_134,2026-05-14,CHECKER_ID_1,2026-05-14,REV_MAKER_ID,2026-05-14,REV_CHECKER_,2026-05-14,590899,639484,9,P,P,I,2026-05-14,S,C,L
100000000135,010,563131,2026-05-15,2026-05-15,P,A,MAKER_ID_135,2026-05-15,CHECKER_ID_1,2026-05-15,REV_MAKER_ID,2026-05-15,REV_CHECKER_,2026-05-15,217310,737881,9,P,P,I,2026-05-15,S,C,L
100000000136,011,580430,2026-05-16,2026-05-16,P,A,MAKER_ID_136,2026-05-16,CHECKER_ID_1,2026-05-16,REV_MAKER_ID,2026-05-16,REV_CHECKER_,2026-05-16,683215,492223,20,P,P,I,2026-05-16,S,C,L
100000000137,012,473076,2026-05-17,2026-05-17,P,A,MAKER_ID_137,2026-05-17,CHECKER_ID_1,2026-05-17,REV_MAKER_ID,2026-05-17,REV_CHECKER_,2026-05-17,39636,529148,96,P,P,I,2026-05-17,S,C,L
100000000138,013,301361,2026-05-18,2026-05-18,P,A,MAKER_ID_138,2026-05-18,CHECKER_ID_1,2026-05-18,REV_MAKER_ID,2026-05-18,REV_CHECKER_,2026-05-18,582531,31925,65,P,P,I,2026-05-18,S,C,L
100000000139,014,195695,2026-05-19,2026-05-19,P,U,MAKER_ID_139,2026-05-19,CHECKER_ID_1,2026-05-19,REV_MAKER_ID,2026-05-19,REV_CHECKER_,2026-05-19,888448,232888,41,P,P,I,2026-05-19,S,C,L
100000000140,015,66069,2026-05-20,2026-05-20,P,A,MAKER_ID_140,2026-05-20,CHECKER_ID_1,2026-05-20,REV_MAKER_ID,2026-05-20,REV_CHECKER_,2026-05-20,435330,285613,12,P,P,I,2026-05-20,S,C,L
100000000141,016,827602,2026-05-21,2026-05-21,P,A,MAKER_ID_141,2026-05-21,CHECKER_ID_1,2026-05-21,REV_MAKER_ID,2026-05-21,REV_CHECKER_,2026-05-21,728946,203339,80,P,P,I,2026-05-21,S,C,L
100000000142,017,29958,2026-05-22,2026-05-22,P,A,MAKER_ID_142,2026-05-22,CHECKER_ID_1,2026-05-22,REV_MAKER_ID,2026-05-22,REV_CHECKER_,2026-05-22,443187,722390,66,P,P,I,2026-05-22,S,C,L
100000000143,018,529413,2026-05-23,2026-05-23,P,A,MAKER_ID_143,2026-05-23,CHECKER_ID_1,2026-05-23,REV_MAKER_ID,2026-05-23,REV_CHECKER_,2026-05-23,49784,751918,69,P,P,I,2026-05-23,S,C,L
100000000144,019,268017,2026-05-24,2026-05-24,P,A,MAKER_ID_144,2026-05-24,CHECKER_ID_1,2026-05-24,REV_MAKER_ID,2026-05-24,REV_CHECKER_,2026-05-24,360028,181264,96,P,P,I,2026-05-24,S,C,L
100000000145,020,931079,2026-05-25,2026-05-25,P,A,MAKER_ID_145,2026-05-25,CHECKER_ID_1,2026-05-25,REV_MAKER_ID,2026-05-25,REV_CHECKER_,2026-05-25,525418,110741,41,P,P,I,2026-05-25,S,C,L
100000000146,021,944000,2026-05-26,2026-05-26,P,A,MAKER_ID_146,2026-05-26,CHECKER_ID_1,2026-05-26,REV_MAKER_ID,2026-05-26,REV_CHECKER_,2026-05-26,876255,618573,90,P,P,I,2026-05-26,S,C,L
100000000147,022,549604,2026-05-27,2026-05-27,P,A,MAKER_ID_147,2026-05-27,CHECKER_ID_1,2026-05-27,REV_MAKER_ID,2026-05-27,REV_CHECKER_,2026-05-27,672728,493016,48,P,P,I,2026-05-27,S,C,L
100000000148,023,779884,2026-05-28,2026-05-28,P,A,MAKER_ID_148,2026-05-28,CHECKER_ID_1,2026-05-28,REV_MAKER_ID,2026-05-28,REV_CHECKER_,2026-05-28,659264,246334,36,P,P,I,2026-05-28,S,C,L
100000000149,024,856727,2026-05-29,2026-05-29,P,A,MAKER_ID_149,2026-05-29,CHECKER_ID_1,2026-05-29,REV_MAKER_ID,2026-05-29,REV_CHECKER_,2026-05-29,774421,778933,46,P,P,I,2026-05-29,S,C,L
100000000150,025,271124,2026-05-30,2026-05-30,P,A,MAKER_ID_150,2026-05-30,CHECKER_ID_1,2026-05-30,REV_MAKER_ID,2026-05-30,REV_CHECKER_,2026-05-30,219460,588294,88,P,P,I,2026-05-30,S,C,L
100000000151,001,50936,2026-05-31,2026-05-31,P,A,MAKER_ID_151,2026-05-31,CHECKER_ID_1,2026-05-31,REV_MAKER_ID,2026-05-31,REV_CHECKER_,2026-05-31,744501,89971,20,P,P,I,2026-05-31,S,C,L
100000000152,002,62137,2026-06-01,2026-06-01,P,A,MAKER_ID_152,2026-06-01,CHECKER_ID_1,2026-06-01,REV_MAKER_ID,2026-06-01,REV_CHECKER_,2026-06-01,532216,944981,86,P,P,I,2026-06-01,S,C,L
100000000153,003,428560,2026-06-02,2026-06-02,P,A,MAKER_ID_153,2026-06-02,CHECKER_ID_1,2026-06-02,REV_MAKER_ID,2026-06-02,REV_CHECKER_,2026-06-02,509323,813886,95,P,P,I,2026-06-02,S,C,L
100000000154,004,433457,2026-06-03,2026-06-03,P,A,MAKER_ID_154,2026-06-03,CHECKER_ID_1,2026-06-03,REV_MAKER_ID,2026-06-03,REV_CHECKER_,2026-06-03,684627,322284,95,P,P,I,2026-06-03,S,C,L
100000000155,005,754991,2026-06-04,2026-06-04,P,A,MAKER_ID_155,2026-06-04,CHECKER_ID_1,2026-06-04,REV_MAKER_ID,2026-06-04,REV_CHECKER_,2026-06-04,238935,825669,53,P,P,I,2026-06-04,S,C,L
100000000156,006,644905,2026-06-05,2026-06-05,P,A,MAKER_ID_156,2026-06-05,CHECKER_ID_1,2026-06-05,REV_MAKER_ID,2026-06-05,REV_CHECKER_,2026-06-05,107502,670327,94,P,P,I,2026-06-05,S,C,L
100000000157,007,320457,2026-06-06,2026-06-06,P,A,MAKER_ID_157,2026-06-06,CHECKER_ID_1,2026-06-06,REV_MAKER_ID,2026-06-06,REV_CHECKER_,2026-06-06,340993,776902,65,P,P,I,2026-06-06,S,C,L
100000000158,008,457467,2026-06-07,2026-06-07,P,A,MAKER_ID_158,2026-06-07,CHECKER_ID_1,2026-06-07,REV_MAKER_ID,2026-06-07,REV_CHECKER_,2026-06-07,789777,483215,46,P,P,I,2026-06-07,S,C,L
100000000159,009,183228,2026-06-08,2026-06-08,P,A,MAKER_ID_159,2026-06-08,CHECKER_ID_1,2026-06-08,REV_MAKER_ID,2026-06-08,REV_CHECKER_,2026-06-08,450385,288992,72,P,P,I,2026-06-08,S,C,L
100000000160,010,423738,2026-06-09,2026-06-09,P,A,MAKER_ID_160,2026-06-09,CHECKER_ID_1,2026-06-09,REV_MAKER_ID,2026-06-09,REV_CHECKER_,2026-06-09,967947,264004,67,P,P,I,2026-06-09,S,C,L
100000000161,011,854603,2026-06-10,2026-06-10,P,A,MAKER_ID_161,2026-06-10,CHECKER_ID_1,2026-06-10,REV_MAKER_ID,2026-06-10,REV_CHECKER_,2026-06-10,4724,823910,91,P,P,I,2026-06-10,S,C,L
100000000162,012,175546,2026-06-11,2026-06-11,P,U,MAKER_ID_162,2026-06-11,CHECKER_ID_1,2026-06-11,REV_MAKER_ID,2026-06-11,REV_CHECKER_,2026-06-11,769553,474211,28,P,P,I,2026-06-11,S,C,L
100000000163,013,720904,2026-06-12,2026-06-12,P,A,MAKER_ID_163,2026-06-12,CHECKER_ID_1,2026-06-12,REV_MAKER_ID,2026-06-12,REV_CHECKER_,2026-06-12,851108,830547,0,P,P,I,2026-06-12,S,C,L
100000000164,014,453109,2026-06-13,2026-06-13,P,A,MAKER_ID_164,2026-06-13,CHECKER_ID_1,2026-06-13,REV_MAKER_ID,2026-06-13,REV_CHECKER_,2026-06-13,472303,769449,22,P,P,I,2026-06-13,S,C,L
100000000165,015,976326,2026-06-14,2026-06-14,P,A,MAKER_ID_165,2026-06-14,CHECKER_ID_1,2026-06-14,REV_MAKER_ID,2026-06-14,REV_CHECKER_,2026-06-14,454331,485386,61,P,P,I,2026-06-14,S,C,L
100000000166,016,451798,2026-06-15,2026-06-15,P,A,MAKER_ID_166,2026-06-15,CHECKER_ID_1,2026-06-15,REV_MAKER_ID,2026-06-15,REV_CHECKER_,2026-06-15,617044,522279,78,P,P,I,2026-06-15,S,C,L
100000000167,017,676443,2026-06-16,2026-06-16,P,A,MAKER_ID_167,2026-06-16,CHECKER_ID_1,2026-06-16,REV_MAKER_ID,2026-06-16,REV_CHECKER_,2026-06-16,172844,923932,5,P,P,I,2026-06-16,S,C,L
100000000168,018,364972,2026-06-17,2026-06-17,P,A,MAKER_ID_168,2026-06-17,CHECKER_ID_1,2026-06-17,REV_MAKER_ID,2026-06-17,REV_CHECKER_,2026-06-17,711396,504341,45,P,P,I,2026-06-17,S,C,L
100000000169,019,553260,2026-06-18,2026-06-18,P,A,MAKER_ID_169,2026-06-18,CHECKER_ID_1,2026-06-18,REV_MAKER_ID,2026-06-18,REV_CHECKER_,2026-06-18,769416,500127,35,P,P,I,2026-06-18,S,C,L
100000000170,020,825487,2026-06-19,2026-06-19,P,A,MAKER_ID_170,2026-06-19,CHECKER_ID_1,2026-06-19,REV_MAKER_ID,2026-06-19,REV_CHECKER_,2026-06-19,530258,501326,53,P,P,I,2026-06-19,S,C,L
100000000171,021,305968,2026-06-20,2026-06-20,P,A,MAKER_ID_171,2026-06-20,CHECKER_ID_1,2026-06-20,REV_MAKER_ID,2026-06-20,REV_CHECKER_,2026-06-20,186008,955721,92,P,P,I,2026-06-20,S,C,L
100000000172,022,647169,2026-06-21,2026-06-21,P,A,MAKER_ID_172,2026-06-21,CHECKER_ID_1,2026-06-21,REV_MAKER_ID,2026-06-21,REV_CHECKER_,2026-06-21,283948,334975,65,P,P,I,2026-06-21,S,C,L
100000000173,023,131990,2026-06-22,2026-06-22,P,A,MAKER_ID_173,2026-06-22,CHECKER_ID_1,2026-06-22,REV_MAKER_ID,2026-06-22,REV_CHECKER_,2026-06-22,825467,417215,98,P,P,I,2026-06-22,S,C,L
100000000174,024,511388,2026-06-23,2026-06-23,P,A,MAKER_ID_174,2026-06-23,CHECKER_ID_1,2026-06-23,REV_MAKER_ID,2026-06-23,REV_CHECKER_,2026-06-23,195262,175179,44,P,P,I,2026-06-23,S,C,L
100000000175,025,820720,2026-06-24,2026-06-24,P,A,MAKER_ID_175,2026-06-24,CHECKER_ID_1,2026-06-24,REV_MAKER_ID,2026-06-24,REV_CHECKER_,2026-06-24,723524,242617,12,P,P,I,2026-06-24,S,C,L
100000000176,001,913256,2026-06-25,2026-06-25,P,A,MAKER_ID_176,2026-06-25,CHECKER_ID_1,2026-06-25,REV_MAKER_ID,2026-06-25,REV_CHECKER_,2026-06-25,425502,481905,53,P,P,I,2026-06-25,S,C,L
100000000177,002,827052,2026-06-26,2026-06-26,P,A,MAKER_ID_177,2026-06-26,CHECKER_ID_1,2026-06-26,REV_MAKER_ID,2026-06-26,REV_CHECKER_,2026-06-26,568178,55399,25,P,P,I,2026-06-26,S,C,L
100000000178,003,284606,2026-06-27,2026-06-27,P,A,MAKER_ID_178,2026-06-27,CHECKER_ID_1,2026-06-27,REV_MAKER_ID,2026-06-27,REV_CHECKER_,2026-06-27,63008,572951,6,P,P,I,2026-06-27,S,C,L
100000000179,004,941838,2026-06-28,2026-06-28,P,A,MAKER_ID_179,2026-06-28,CHECKER_ID_1,2026-06-28,REV_MAKER_ID,2026-06-28,REV_CHECKER_,2026-06-28,489357,815560,42,P,P,I,2026-06-28,S,C,L
100000000180,005,716482,2026-06-29,2026-06-29,P,A,MAKER_ID_180,2026-06-29,CHECKER_ID_1,2026-06-29,REV_MAKER_ID,2026-06-29,REV_CHECKER_,2026-06-29,266608,496321,91,P,P,I,2026-06-29,S,C,L
100000000181,006,871164,2026-06-30,2026-06-30,P,A,MAKER_ID_181,2026-06-30,CHECKER_ID_1,2026-06-30,REV_MAKER_ID,2026-06-30,REV_CHECKER_,2026-06-30,295833,757028,39,P,P,I,2026-06-30,S,C,L
100000000182,007,748156,2026-07-01,2026-07-01,P,A,MAKER_ID_182,2026-07-01,CHECKER_ID_1,2026-07-01,REV_MAKER_ID,2026-07-01,REV_CHECKER_,2026-07-01,934488,913048,84,P,P,I,2026-07-01,S,C,L
100000000183,008,708207,2026-07-02,2026-07-02,P,A,MAKER_ID_183,2026-07-02,CHECKER_ID_1,2026-07-02,REV_MAKER_ID,2026-07-02,REV_CHECKER_,2026-07-02,937826,586081,74,P,P,I,2026-07-02,S,C,L
100000000184,009,973288,2026-07-03,2026-07-03,P,A,MAKER_ID_184,2026-07-03,CHECKER_ID_1,2026-07-03,REV_MAKER_ID,2026-07-03,REV_CHECKER_,2026-07-03,617539,576198,68,P,P,I,2026-07-03,S,C,L
100000000185,010,673631,2026-07-04,2026-07-04,P,U,MAKER_ID_185,2026-07-04,CHECKER_ID_1,2026-07-04,REV_MAKER_ID,2026-07-04,REV_CHECKER_,2026-07-04,599934,171005,71,P,P,I,2026-07-04,S,C,L
100000000186,011,485921,2026-07-05,2026-07-05,P,A,MAKER_ID_186,2026-07-05,CHECKER_ID_1,2026-07-05,REV_MAKER_ID,2026-07-05,REV_CHECKER_,2026-07-05,507918,443924,34,P,P,I,2026-07-05,S,C,L
100000000187,012,863004,2026-07-06,2026-07-06,P,A,MAKER_ID_187,2026-07-06,CHECKER_ID_1,2026-07-06,REV_MAKER_ID,2026-07-06,REV_CHECKER_,2026-07-06,809340,912051,6,P,P,I,2026-07-06,S,C,L
100000000188,013,191510,2026-07-07,2026-07-07,P,A,MAKER_ID_188,2026-07-07,CHECKER_ID_1,2026-07-07,REV_MAKER_ID,2026-07-07,REV_CHECKER_,2026-07-07,208308,177829,51,P,P,I,2026-07-07,S,C,L
100000000189,014,510482,2026-07-08,2026-07-08,P,A,MAKER_ID_189,2026-07-08,CHECKER_ID_1,2026-07-08,REV_MAKER_ID,2026-07-08,REV_CHECKER_,2026-07-08,43594,775392,20,P,P,I,2026-07-08,S,C,L
100000000190,015,623926,2026-07-09,2026-07-09,P,A,MAKER_ID_190,2026-07-09,CHECKER_ID_1,2026-07-09,REV_MAKER_ID,2026-07-09,REV_CHECKER_,2026-07-09,190972,373808,23,P,P,I,2026-07-09,S,C,L
100000000191,016,528393,2026-07-10,2026-07-10,P,A,MAKER_ID_191,2026-07-10,CHECKER_ID_1,2026-07-10,REV_MAKER_ID,2026-07-10,REV_CHECKER_,2026-07-10,824149,214139,69,P,P,I,2026-07-10,S,C,L
100000000192,017,759164,2026-07-11,2026-07-11,P,A,MAKER_ID_192,2026-07-11,CHECKER_ID_1,2026-07-11,REV_MAKER_ID,2026-07-11,REV_CHECKER_,2026-07-11,188512,651732,87,P,P,I,2026-07-11,S,C,L
100000000193,018,327457,2026-07-12,2026-07-12,P,A,MAKER_ID_193,2026-07-12,CHECKER_ID_1,2026-07-12,REV_MAKER_ID,2026-07-12,REV_CHECKER_,2026-07-12,179764,240282,11,P,P,I,2026-07-12,S,C,L
100000000194,019,206496,2026-07-13,2026-07-13,P,A,MAKER_ID_194,2026-07-13,CHECKER_ID_1,2026-07-13,REV_MAKER_ID,2026-07-13,REV_CHECKER_,2026-07-13,497181,924000,86,P,P,I,2026-07-13,S,C,L
100000000195,020,596967,2026-07-14,2026-07-14,P,A,MAKER_ID_195,2026-07-14,CHECKER_ID_1,2026-07-14,REV_MAKER_ID,2026-07-14,REV_CHECKER_,2026-07-14,877652,380338,76,P,P,I,2026-07-14,S,C,L
100000000196,021,587477,2026-07-15,2026-07-15,P,A,MAKER_ID_196,2026-07-15,CHECKER_ID_1,2026-07-15,REV_MAKER_ID,2026-07-15,REV_CHECKER_,2026-07-15,814603,901568,22,P,P,I,2026-07-15,S,C,L
100000000197,022,186185,2026-07-16,2026-07-16,P,A,MAKER_ID_197,2026-07-16,CHECKER_ID_1,2026-07-16,REV_MAKER_ID,2026-07-16,REV_CHECKER_,2026-07-16,284807,389443,33,P,P,I,2026-07-16,S,C,L
100000000198,023,263234,2026-07-17,2026-07-17,P,A,MAKER_ID_198,2026-07-17,CHECKER_ID_1,2026-07-17,REV_MAKER_ID,2026-07-17,REV_CHECKER_,2026-07-17,421218,328686,92,P,P,I,2026-07-17,S,C,L
100000000199,024,108891,2026-07-18,2026-07-18,P,A,MAKER_ID_199,2026-07-18,CHECKER_ID_1,2026-07-18,REV_MAKER_ID,2026-07-18,REV_CHECKER_,2026-07-18,708022,425438,59,P,P,I,2026-07-18,S,C,L
100000000200,025,595247,2026-07-19,2026-07-19,P,A,MAKER_ID_200,2026-07-19,CHECKER_ID_2,2026-07-19,REV_MAKER_ID,2026-07-19,REV_CHECKER_,2026-07-19,114415,333333,81,P,P,I,2026-07-19,S,C,L
100000000201,001,287146,2026-07-20,2026-07-20,P,A,MAKER_ID_201,2026-07-20,CHECKER_ID_2,2026-07-20,REV_MAKER_ID,2026-07-20,REV_CHECKER_,2026-07-20,660436,419013,58,P,P,I,2026-07-20,S,C,L
100000000202,002,936285,2026-07-21,2026-07-21,P,A,MAKER_ID_202,2026-07-21,CHECKER_ID_2,2026-07-21,REV_MAKER_ID,2026-07-21,REV_CHECKER_,2026-07-21,956029,311296,49,P,P,I,2026-07-21,S,C,L
100000000203,003,424421,2026-07-22,2026-07-22,P,A,MAKER_ID_203,2026-07-22,CHECKER_ID_2,2026-07-22,REV_MAKER_ID,2026-07-22,REV_CHECKER_,2026-07-22,528829,77836,92,P,P,I,2026-07-22,S,C,L
100000000204,004,594558,2026-07-23,2026-07-23,P,A,MAKER_ID_204,2026-07-23,CHECKER_ID_2,2026-07-23,REV_MAKER_ID,2026-07-23,REV_CHECKER_,2026-07-23,592267,18700,1,P,P,I,2026-07-23,S,C,L
100000000205,005,112089,2026-07-24,2026-07-24,P,A,MAKER_ID_205,2026-07-24,CHECKER_ID_2,2026-07-24,REV_MAKER_ID,2026-07-24,REV_CHECKER_,2026-07-24,818268,225483,40,P,P,I,2026-07-24,S,C,L
100000000206,006,963508,2026-07-25,2026-07-25,P,A,MAKER_ID_206,2026-07-25,CHECKER_ID_2,2026-07-25,REV_MAKER_ID,2026-07-25,REV_CHECKER_,2026-07-25,270336,128802,43,P,P,I,2026-07-25,S,C,L
100000000207,007,884179,2026-07-26,2026-07-26,P,A,MAKER_ID_207,2026-07-26,CHECKER_ID_2,2026-07-26,REV_MAKER_ID,2026-07-26,REV_CHECKER_,2026-07-26,55511,363985,82,P,P,I,2026-07-26,S,C,L
100000000208,008,17708,2026-07-27,2026-07-27,P,U,MAKER_ID_208,2026-07-27,CHECKER_ID_2,2026-07-27,REV_MAKER_ID,2026-07-27,REV_CHECKER_,2026-07-27,579720,108539,6,P,P,I,2026-07-27,S,C,L
100000000209,009,572213,2026-07-28,2026-07-28,P,A,MAKER_ID_209,2026-07-28,CHECKER_ID_2,2026-07-28,REV_MAKER_ID,2026-07-28,REV_CHECKER_,2026-07-28,513316,83794,2,P,P,I,2026-07-28,S,C,L
100000000210,010,836151,2026-07-29,2026-07-29,P,A,MAKER_ID_210,2026-07-29,CHECKER_ID_2,2026-07-29,REV_MAKER_ID,2026-07-29,REV_CHECKER_,2026-07-29,750060,74578,62,P,P,I,2026-07-29,S,C,L
100000000211,011,117938,2026-07-30,2026-07-30,P,A,MAKER_ID_211,2026-07-30,CHECKER_ID_2,2026-07-30,REV_MAKER_ID,2026-07-30,REV_CHECKER_,2026-07-30,873427,293501,59,P,P,I,2026-07-30,S,C,L
100000000212,012,372220,2026-07-31,2026-07-31,P,A,MAKER_ID_212,2026-07-31,CHECKER_ID_2,2026-07-31,REV_MAKER_ID,2026-07-31,REV_CHECKER_,2026-07-31,61420,188246,60,P,P,I,2026-07-31,S,C,L
100000000213,013,99174,2026-08-01,2026-08-01,P,A,MAKER_ID_213,2026-08-01,CHECKER_ID_2,2026-08-01,REV_MAKER_ID,2026-08-01,REV_CHECKER_,2026-08-01,553930,590455,99,P,P,I,2026-08-01,S,C,L
100000000214,014,683405,2026-08-02,2026-08-02,P,A,MAKER_ID_214,2026-08-02,CHECKER_ID_2,2026-08-02,REV_MAKER_ID,2026-08-02,REV_CHECKER_,2026-08-02,520248,708381,93,P,P,I,2026-08-02,S,C,L
100000000215,015,630500,2026-08-03,2026-08-03,P,A,MAKER_ID_215,2026-08-03,CHECKER_ID_2,2026-08-03,REV_MAKER_ID,2026-08-03,REV_CHECKER_,2026-08-03,423378,374636,25,P,P,I,2026-08-03,S,C,L
100000000216,016,599054,2026-08-04,2026-08-04,P,A,MAKER_ID_216,2026-08-04,CHECKER_ID_2,2026-08-04,REV_MAKER_ID,2026-08-04,REV_CHECKER_,2026-08-04,881099,967532,84,P,P,I,2026-08-04,S,C,L
