CONTRACT_REF_NO,EVENT_SEQ_NO,ROLE_CODE,SEQ_NO,PAYMENT_MODE,SETTLEMENT_CCY,SETTLEMENT_FCY_AMT,SETTLEMENT_LCY_AMT,SETTLEMENT_ACC_BRN,SETTLEMENT_ACCOUNT,EX_RATE,INSTRUMENT_NO,CLEARING_BANK,CLEARING_BRANCH,ROUTING_NO,END_POINT,PC_CATEGORY,EXTERNAL_ACCOUNT,EXTERNAL_ACC_NAME,CARD_NO,PAYMENT_REF_NO,FLAG_ALLOCATION,VALUE_DATE_BANK,VALUE_DATE_CUST,SECTOR_CODE,PAYMENT_REMARKS,PAY_RECEIVE,MODE_TXN_REF_NO,SOURCE_CODE,EDIT_ALLOWED,LOAN_ACCOUNT_NO,MODE_TXN_STAT,MAT_TD_ACC,TD_AC_CLASS
CONTRACT_REF_NO_,905659,ROLE_CODE_239,345948,PAY,EUR,19662.000,13687.100,100,100000000239,2.26000000,INSTRUMENT_NO_239,CLEA,014,ROUTING_NO_239,END_POINT,PC_C,100000000239,100000000239,324345,PAYMENT_REF_NO_2,F,2026-08-27,2026-08-27,SECTOR_CO,PAYMENT_REMARKS_239,P,MODE_TXN_REF_NO_239,SOURCE_CODE_239,E,100000000239,M,100000000239,TD_AC_
CONTRACT_REF_NO_,137728,ROLE_CODE_240,333901,PAY,BRL,5893.400,17762.900,100,100000000240,3.23000000,INSTRUMENT_NO_240,CLEA,015,ROUTING_NO_240,END_POINT,PC_C,100000000240,100000000240,980564,PAYMENT_REF_NO_2,F,2026-08-28,2026-08-28,SECTOR_CO,PAYMENT_REMARKS_240,P,MODE_TXN_REF_NO_240,SOURCE_CODE_240,E,100000000240,M,100000000240,TD_AC_
CONTRACT_REF_NO_,121030,ROLE_CODE_241,712752,PAY,USD,17009.700,15728.600,100,100000000241,3.35000000,INSTRUMENT_NO_241,CLEA,016,ROUTING_NO_241,END_POINT,PC_C,100000000241,100000000241,930935,PAYMENT_REF_NO_2,F,2026-08-29,2026-08-29,SECTOR_CO,PAYMENT_REMARKS_241,P,MODE_TXN_REF_NO_241,SOURCE_CODE_241,E,100000000241,M,100000000241,TD_AC_
CONTRACT_REF_NO_,539676,ROLE_CODE_242,92314,PAY,PEN,24847.500,22093.600,100,100000000242,2.95000000,INSTRUMENT_NO_242,CLEA,017,ROUTING_NO_242,END_POINT,PC_C,100000000242,100000000242,133692,PAYMENT_REF_NO_2,F,2026-08-30,2026-08-30,SECTOR_CO,PAYMENT_REMARKS_242,P,MODE_TXN_REF_NO_242,SOURCE_CODE_242,E,100000000242,M,100000000242,TD_AC_
CONTRACT_REF_NO_,318305,ROLE_CODE_243,607332,PAY,EUR,20803.100,15003.000,100,100000000243,1.59000000,INSTRUMENT_NO_243,CLEA,018,ROUTING_NO_243,END_POINT,PC_C,100000000243,100000000243,996147,PAYMENT_REF_NO_2,F,2026-08-31,2026-08-31,SECTOR_CO,PAYMENT_REMARKS_243,P,MODE_TXN_REF_NO_243,SOURCE_CODE_243,E,100000000243,M,100000000243,TD_AC_
CONTRACT_REF_NO_,924825,ROLE_CODE_244,758871,PAY,BRL,21652.700,7452.100,100,100000000244,3.43000000,INSTRUMENT_NO_244,CLEA,019,ROUTING_NO_244,END_POINT,PC_C,100000000244,100000000244,277536,PAYMENT_REF_NO_2,F,2026-09-01,2026-09-01,SECTOR_CO,PAYMENT_REMARKS_244,P,MODE_TXN_REF_NO_244,SOURCE_CODE_244,E,100000000244,M,100000000244,TD_AC_
CONTRACT_REF_NO_,208484,ROLE_CODE_245,795545,PAY,USD,3379.700,3336.100,100,100000000245,1.65000000,INSTRUMENT_NO_245,CLEA,020,ROUTING_NO_245,END_POINT,PC_C,100000000245,100000000245,929543,PAYMENT_REF_NO_2,F,2026-09-02,2026-09-02,SECTOR_CO,PAYMENT_REMARKS_245,P,MODE_TXN_REF_NO_245,SOURCE_CODE_245,E,100000000245,M,100000000245,TD_AC_
CONTRACT_REF_NO_,471834,ROLE_CODE_246,877573,PAY,PEN,14537.200,15970.500,100,100000000246,4.26000000,INSTRUMENT_NO_246,CLEA,021,ROUTING_NO_246,END_POINT,PC_C,100000000246,100000000246,701237,PAYMENT_REF_NO_2,F,2026-09-03,2026-09-03,SECTOR_CO,PAYMENT_REMARKS_246,P,MODE_TXN_REF_NO_246,SOURCE_CODE_246,E,100000000246,M,100000000246,TD_AC_
CONTRACT_REF_NO_,699350,ROLE_CODE_247,943027,PAY,EUR,2417.500,9125.000,100,100000000247,2.53000000,INSTRUMENT_NO_247,CLEA,022,ROUTING_NO_247,END_POINT,PC_C,100000000247,100000000247,121316,PAYMENT_REF_NO_2,F,2026-09-04,2026-09-04,SECTOR_CO,PAYMENT_REMARKS_247,P,MODE_TXN_REF_NO_247,SOURCE_CODE_247,E,100000000247,M,100000000247,TD_AC_
CONTRACT_REF_NO_,237692,ROLE_CODE_248,887115,PAY,BRL,5254.200,17455.800,100,100000000248,3.01000000,INSTRUMENT_NO_248,CLEA,023,ROUTING_NO_248,END_POINT,PC_C,100000000248,100000000248,732361,PAYMENT_REF_NO_2,F,2026-09-05,2026-09-05,SECTOR_CO,PAYMENT_REMARKS_248,P,MODE_TXN_REF_NO_248,SOURCE_CODE_248,E,100000000248,M,100000000248,TD_AC_
CONTRACT_REF_NO_,306482,ROLE_CODE_249,564289,PAY,USD,373.000,8285.900,100,100000000249,2.60000000,INSTRUMENT_NO_249,CLEA,024,ROUTING_NO_249,END_POINT,PC_C,100000000249,100000000249,43169,PAYMENT_REF_NO_2,F,2026-09-06,2026-09-06,SECTOR_CO,PAYMENT_REMARKS_249,P,MODE_TXN_REF_NO_249,SOURCE_CODE_249,E,100000000249,M,100000000249,TD_AC_
CONTRACT_REF_NO_,211987,ROLE_CODE_250,356857,PAY,PEN,3642.700,5201.900,100,100000000250,2.84000000,INSTRUMENT_NO_250,CLEA,025,ROUTING_NO_250,END_POINT,PC_C,100000000250,100000000250,87310,PAYMENT_REF_NO_2,F,2026-09-07,2026-09-07,SECTOR_CO,PAYMENT_REMARKS_250,P,MODE_TXN_REF_NO_250,SOURCE_CODE_250,E,100000000250,M,100000000250,TD_AC_
CONTRACT_REF_NO_,320515,ROLE_CODE_251,500034,PAY,EUR,2244.600,11826.700,100,100000000251,2.87000000,INSTRUMENT_NO_251,CLEA,001,ROUTING_NO_251,END_POINT,PC_C,100000000251,100000000251,790739,PAYMENT_REF_NO_2,F,2026-09-08,2026-09-08,SECTOR_CO,PAYMENT_REMARKS_251,P,MODE_TXN_REF_NO_251,SOURCE_CODE_251,E,100000000251,M,100000000251,TD_AC_
CONTRACT_REF_NO_,366961,ROLE_CODE_252,683215,PAY,BRL,3735.200,14418.600,100,100000000252,2.87000000,INSTRUMENT_NO_252,CLEA,002,ROUTING_NO_252,END_POINT,PC_C,100000000252,100000000252,15017,PAYMENT_REF_NO_2,F,2026-09-09,2026-09-09,SECTOR_CO,PAYMENT_REMARKS_252,P,MODE_TXN_REF_NO_252,SOURCE_CODE_252,E,100000000252,M,100000000252,TD_AC_
CONTRACT_REF_NO_,756841,ROLE_CODE_253,297047,PAY,USD,6977.800,5203.900,100,100000000253,3.98000000,INSTRUMENT_NO_253,CLEA,003,ROUTING_NO_253,END_POINT,PC_C,100000000253,100000000253,597030,PAYMENT_REF_NO_2,F,2026-09-10,2026-09-10,SECTOR_CO,PAYMENT_REMARKS_253,P,MODE_TXN_REF_NO_253,SOURCE_CODE_253,E,100000000253,M,100000000253,TD_AC_
CONTRACT_REF_NO_,657656,ROLE_CODE_254,939157,PAY,PEN,13348.700,21172.900,100,100000000254,2.94000000,INSTRUMENT_NO_254,CLEA,004,ROUTING_NO_254,END_POINT,PC_C,100000000254,100000000254,533822,PAYMENT_REF_NO_2,F,2026-09-11,2026-09-11,SECTOR_CO,PAYMENT_REMARKS_254,P,MODE_TXN_REF_NO_254,SOURCE_CODE_254,E,100000000254,M,100000000254,TD_AC_
CONTRACT_REF_NO_,710474,ROLE_CODE_255,298469,PAY,EUR,17883.600,20575.800,100,100000000255,2.62000000,INSTRUMENT_NO_255,CLEA,005,ROUTING_NO_255,END_POINT,PC_C,100000000255,100000000255,860039,PAYMENT_REF_NO_2,F,2026-09-12,2026-09-12,SECTOR_CO,PAYMENT_REMARKS_255,P,MODE_TXN_REF_NO_255,SOURCE_CODE_255,E,100000000255,M,100000000255,TD_AC_
CONTRACT_REF_NO_,268874,ROLE_CODE_256,114023,PAY,BRL,7600.400,18168.300,100,100000000256,3.65000000,INSTRUMENT_NO_256,CLEA,006,ROUTING_NO_256,END_POINT,PC_C,100000000256,100000000256,578916,PAYMENT_REF_NO_2,F,2026-09-13,2026-09-13,SECTOR_CO,PAYMENT_REMARKS_256,P,MODE_TXN_REF_NO_256,SOURCE_CODE_256,E,100000000256,M,100000000256,TD_AC_
CONTRACT_REF_NO_,413649,ROLE_CODE_257,95720,PAY,USD,12891.900,8906.700,100,100000000257,1.53000000,INSTRUMENT_NO_257,CLEA,007,ROUTING_NO_257,END_POINT,PC_C,100000000257,100000000257,794355,PAYMENT_REF_NO_2,F,2026-09-14,2026-09-14,SECTOR_CO,PAYMENT_REMARKS_257,P,MODE_TXN_REF_NO_257,SOURCE_CODE_257,E,100000000257,M,100000000257,TD_AC_
CONTRACT_REF_NO_,333879,ROLE_CODE_258,910749,PAY,PEN,8828.700,11235.800,100,100000000258,0.80000000,INSTRUMENT_NO_258,CLEA,008,ROUTING_NO_258,END_POINT,PC_C,100000000258,100000000258,100909,PAYMENT_REF_NO_2,F,2026-09-15,2026-09-15,SECTOR_CO,PAYMENT_REMARKS_258,P,MODE_TXN_REF_NO_258,SOURCE_CODE_258,E,100000000258,M,100000000258,TD_AC_
CONTRACT_REF_NO_,993754,ROLE_CODE_259,536913,PAY,EUR,4894.100,10079.100,100,100000000259,2.08000000,INSTRUMENT_NO_259,CLEA,009,ROUTING_NO_259,END_POINT,PC_C,100000000259,100000000259,483998,PAYMENT_REF_NO_2,F,2026-09-16,2026-09-16,SECTOR_CO,PAYMENT_REMARKS_259,P,MODE_TXN_REF_NO_259,SOURCE_CODE_259,E,100000000259,M,100000000259,TD_AC_
CONTRACT_REF_NO_,841685,ROLE_CODE_260,709018,PAY,BRL,65032.000,9902.400,100,100000000260,3.71000000,INSTRUMENT_NO_260,CLEA,010,ROUTING_NO_260,END_POINT,PC_C,100000000260,100000000260,807679,PAYMENT_REF_NO_2,F,2026-09-17,2026-09-17,SECTOR_CO,PAYMENT_REMARKS_260,P,MODE_TXN_REF_NO_260,SOURCE_CODE_260,E,100000000260,M,100000000260,TD_AC_
CONTRACT_REF_NO_,962906,ROLE_CODE_261,717587,PAY,USD,4020.200,23733.300,100,100000000261,2.32000000,INSTRUMENT_NO_261,CLEA,011,ROUTING_NO_261,END_POINT,PC_C,100000000261,100000000261,458708,PAYMENT_REF_NO_2,F,2026-09-18,2026-09-18,SECTOR_CO,PAYMENT_REMARKS_261,P,MODE_TXN_REF_NO_261,SOURCE_CODE_261,E,100000000261,M,100000000261,TD_AC_
CONTRACT_REF_NO_,227,ROLE_CODE_262,789479,PAY,PEN,2056.800,23922.600,100,100000000262,2.41000000,INSTRUMENT_NO_262,CLEA,012,ROUTING_NO_262,END_POINT,PC_C,100000000262,100000000262,361894,PAYMENT_REF_NO_2,F,2026-09-19,2026-09-19,SECTOR_CO,PAYMENT_REMARKS_262,P,MODE_TXN_REF_NO_262,SOURCE_CODE_262,E,100000000262,M,100000000262,TD_AC_
CONTRACT_REF_NO_,687202,ROLE_CODE_263,178139,PAY,EUR,21092.200,3027.800,100,100000000263,3.09000000,INSTRUMENT_NO_263,CLEA,013,ROUTING_NO_263,END_POINT,PC_C,100000000263,100000000263,683559,PAYMENT_REF_NO_2,F,2026-09-20,2026-09-20,SECTOR_CO,PAYMENT_REMARKS_263,P,MODE_TXN_REF_NO_263,SOURCE_CODE_263,E,100000000263,M,100000000263,TD_AC_
CONTRACT_REF_NO_,830738,ROLE_CODE_264,811696,PAY,BRL,16337.800,6680.100,100,100000000264,1.50000000,INSTRUMENT_NO_264,CLEA,014,ROUTING_NO_264,END_POINT,PC_C,100000000264,100000000264,302409,PAYMENT_REF_NO_2,F,2026-09-21,2026-09-21,SECTOR_CO,PAYMENT_REMARKS_264,P,MODE_TXN_REF_NO_264,SOURCE_CODE_264,E,100000000264,M,100000000264,TD_AC_
CONTRACT_REF_NO_,449536,ROLE_CODE_265,40650,PAY,USD,16443.800,1627.200,100,100000000265,2.30000000,INSTRUMENT_NO_265,CLEA,015,ROUTING_NO_265,END_POINT,PC_C,100000000265,100000000265,468010,PAYMENT_REF_NO_2,F,2026-09-22,2026-09-22,SECTOR_CO,PAYMENT_REMARKS_265,P,MODE_TXN_REF_NO_265,SOURCE_CODE_265,E,100000000265,M,100000000265,TD_AC_
CONTRACT_REF_NO_,102006,ROLE_CODE_266,808328,PAY,PEN,9043.700,3934.500,100,100000000266,2.50000000,INSTRUMENT_NO_266,CLEA,016,ROUTING_NO_266,END_POINT,PC_C,100000000266,100000000266,266374,PAYMENT_REF_NO_2,F,2026-09-23,2026-09-23,SECTOR_CO,PAYMENT_REMARKS_266,P,MODE_TXN_REF_NO_266,SOURCE_CODE_266,E,100000000266,M,100000000266,TD_AC_
CONTRACT_REF_NO_,968383,ROLE_CODE_267,884709,PAY,EUR,22285.300,6820.600,100,100000000267,2.48000000,INSTRUMENT_NO_267,CLEA,017,ROUTING_NO_267,END_POINT,PC_C,100000000267,100000000267,38668,PAYMENT_REF_NO_2,F,2026-09-24,2026-09-24,SECTOR_CO,PAYMENT_REMARKS_267,P,MODE_TXN_REF_NO_267,SOURCE_CODE_267,E,100000000267,M,100000000267,TD_AC_
CONTRACT_REF_NO_,516114,ROLE_CODE_268,824584,PAY,BRL,15825.700,15019.400,100,100000000268,4.08000000,INSTRUMENT_NO_268,CLEA,018,ROUTING_NO_268,END_POINT,PC_C,100000000268,100000000268,771085,PAYMENT_REF_NO_2,F,2026-09-25,2026-09-25,SECTOR_CO,PAYMENT_REMARKS_268,P,MODE_TXN_REF_NO_268,SOURCE_CODE_268,E,100000000268,M,100000000268,TD_AC_
CONTRACT_REF_NO_,366909,ROLE_CODE_269,57994,PAY,USD,11508.600,7969.300,100,100000000269,1.21000000,INSTRUMENT_NO_269,CLEA,019,ROUTING_NO_269,END_POINT,PC_C,100000000269,100000000269,186379,PAYMENT_REF_NO_2,F,2026-09-26,2026-09-26,SECTOR_CO,PAYMENT_REMARKS_269,P,MODE_TXN_REF_NO_269,SOURCE_CODE_269,E,100000000269,M,100000000269,TD_AC_
CONTRACT_REF_NO_,386226,ROLE_CODE_270,361922,PAY,PEN,21877.100,22332.700,100,100000000270,2.28000000,INSTRUMENT_NO_270,CLEA,020,ROUTING_NO_270,END_POINT,PC_C,100000000270,100000000270,83374,PAYMENT_REF_NO_2,F,2026-09-27,2026-09-27,SECTOR_CO,PAYMENT_REMARKS_270,P,MODE_TXN_REF_NO_270,SOURCE_CODE_270,E,100000000270,M,100000000270,TD_AC_
CONTRACT_REF_NO_,347863,ROLE_CODE_271,208229,PAY,EUR,7804.000,12902.400,100,100000000271,3.70000000,INSTRUMENT_NO_271,CLEA,021,ROUTING_NO_271,END_POINT,PC_C,100000000271,100000000271,255651,PAYMENT_REF_NO_2,F,2026-09-28,2026-09-28,SECTOR_CO,PAYMENT_REMARKS_271,P,MODE_TXN_REF_NO_271,SOURCE_CODE_271,E,100000000271,M,100000000271,TD_AC_
CONTRACT_REF_NO_,272354,ROLE_CODE_272,174436,PAY,BRL,2360.000,13758.400,100,100000000272,1.98000000,INSTRUMENT_NO_272,CLEA,022,ROUTING_NO_272,END_POINT,PC_C,100000000272,100000000272,816065,PAYMENT_REF_NO_2,F,2026-09-29,2026-09-29,SECTOR_CO,PAYMENT_REMARKS_272,P,MODE_TXN_REF_NO_272,SOURCE_CODE_272,E,100000000272,M,100000000272,TD_AC_
CONTRACT_REF_NO_,755911,ROLE_CODE_273,895144,PAY,USD,21614.400,5188.800,100,100000000273,4.38000000,INSTRUMENT_NO_273,CLEA,023,ROUTING_NO_273,END_POINT,PC_C,100000000273,100000000273,924106,PAYMENT_REF_NO_2,F,2026-09-30,2026-09-30,SECTOR_CO,PAYMENT_REMARKS_273,P,MODE_TXN_REF_NO_273,SOURCE_CODE_273,E,100000000273,M,100000000273,TD_AC_
CONTRACT_REF_NO_,40263,ROLE_CODE_274,129904,PAY,PEN,23449.600,1446.200,100,100000000274,2.52000000,INSTRUMENT_NO_274,CLEA,024,ROUTING_NO_274,END_POINT,PC_C,100000000274,100000000274,132270,PAYMENT_REF_NO_2,F,2026-10-01,2026-10-01,SECTOR_CO,PAYMENT_REMARKS_274,P,MODE_TXN_REF_NO_274,SOURCE_CODE_274,E,100000000274,M,100000000274,TD_AC_
CONTRACT_REF_NO_,749350,ROLE_CODE_275,761052,PAY,EUR,2821.300,10265.600,100,100000000275,3.76000000,INSTRUMENT_NO_275,CLEA,025,ROUTING_NO_275,END_POINT,PC_C,100000000275,100000000275,366837,PAYMENT_REF_NO_2,F,2026-10-02,2026-10-02,SECTOR_CO,PAYMENT_REMARKS_275,P,MODE_TXN_REF_NO_275,SOURCE_CODE_275,E,100000000275,M,100000000275,TD_AC_
CONTRACT_REF_NO_,194991,ROLE_CODE_276,976002,PAY,BRL,22611.000,15523.900,100,100000000276,3.71000000,INSTRUMENT_NO_276,CLEA,001,ROUTING_NO_276,END_POINT,PC_C,100000000276,100000000276,590485,PAYMENT_REF_NO_2,F,2026-10-03,2026-10-03,SECTOR_CO,PAYMENT_REMARKS_276,P,MODE_TXN_REF_NO_276,SOURCE_CODE_276,E,100000000276,M,100000000276,TD_AC_
CONTRACT_REF_NO_,717145,ROLE_CODE_277,965515,PAY,USD,6807.700,6283.500,100,100000000277,2.12000000,INSTRUMENT_NO_277,CLEA,002,ROUTING_NO_277,END_POINT,PC_C,100000000277,100000000277,159620,PAYMENT_REF_NO_2,F,2026-10-04,2026-10-04,SECTOR_CO,PAYMENT_REMARKS_277,P,MODE_TXN_REF_NO_277,SOURCE_CODE_277,E,100000000277,M,100000000277,TD_AC_
CONTRACT_REF_NO_,334301,ROLE_CODE_278,226179,PAY,PEN,23541.500,2872.500,100,100000000278,4.29000000,INSTRUMENT_NO_278,CLEA,003,ROUTING_NO_278,END_POINT,PC_C,100000000278,100000000278,940148,PAYMENT_REF_NO_2,F,2026-10-05,2026-10-05,SECTOR_CO,PAYMENT_REMARKS_278,P,MODE_TXN_REF_NO_278,SOURCE_CODE_278,E,100000000278,M,100000000278,TD_AC_
CONTRACT_REF_NO_,316252,ROLE_CODE_279,191749,PAY,EUR,2524.000,18175.100,100,100000000279,3.46000000,INSTRUMENT_NO_279,CLEA,004,ROUTING_NO_279,END_POINT,PC_C,100000000279,100000000279,970234,PAYMENT_REF_NO_2,F,2026-10-06,2026-10-06,SECTOR_CO,PAYMENT_REMARKS_279,P,MODE_TXN_REF_NO_279,SOURCE_CODE_279,E,100000000279,M,100000000279,TD_AC_
CONTRACT_REF_NO_,747379,ROLE_CODE_280,421149,PAY,BRL,22543.200,3952.500,100,100000000280,3.88000000,INSTRUMENT_NO_280,CLEA,005,ROUTING_NO_280,END_POINT,PC_C,100000000280,100000000280,837723,PAYMENT_REF_NO_2,F,2026-10-07,2026-10-07,SECTOR_CO,PAYMENT_REMARKS_280,P,MODE_TXN_REF_NO_280,SOURCE_CODE_280,E,100000000280,M,100000000280,TD_AC_
CONTRACT_REF_NO_,700523,ROLE_CODE_281,888042,PAY,USD,4006.700,18060.000,100,100000000281,1.78000000,INSTRUMENT_NO_281,CLEA,006,ROUTING_NO_281,END_POINT,PC_C,100000000281,100000000281,607779,PAYMENT_REF_NO_2,F,2026-10-08,2026-10-08,SECTOR_CO,PAYMENT_REMARKS_281,P,MODE_TXN_REF_NO_281,SOURCE_CODE_281,E,100000000281,M,100000000281,TD_AC_
CONTRACT_REF_NO_,861923,ROLE_CODE_282,602378,PAY,PEN,12652.800,24309.700,100,100000000282,2.21000000,INSTRUMENT_NO_282,CLEA,007,ROUTING_NO_282,END_POINT,PC_C,100000000282,100000000282,831557,PAYMENT_REF_NO_2,F,2026-10-09,2026-10-09,SECTOR_CO,PAYMENT_REMARKS_282,P,MODE_TXN_REF_NO_282,SOURCE_CODE_282,E,100000000282,M,100000000282,TD_AC_
CONTRACT_REF_NO_,626519,ROLE_CODE_283,362844,PAY,EUR,22381.800,1319.900,100,100000000283,3.24000000,INSTRUMENT_NO_283,CLEA,008,ROUTING_NO_283,END_POINT,PC_C,100000000283,100000000283,49263,PAYMENT_REF_NO_2,F,2026-10-10,2026-10-10,SECTOR_CO,PAYMENT_REMARKS_283,P,MODE_TXN_REF_NO_283,SOURCE_CODE_283,E,100000000283,M,100000000283,TD_AC_
CONTRACT_REF_NO_,651541,ROLE_CODE_284,91024,PAY,BRL,14393.000,801.200,100,100000000284,4.23000000,INSTRUMENT_NO_284,CLEA,009,ROUTING_NO_284,END_POINT,PC_C,100000000284,100000000284,882758,PAYMENT_REF_NO_2,F,2026-10-11,2026-10-11,SECTOR_CO,PAYMENT_REMARKS_284,P,MODE_TXN_REF_NO_284,SOURCE_CODE_284,E,100000000284,M,100000000284,TD_AC_
CONTRACT_REF_NO_,944156,ROLE_CODE_285,622366,PAY,USD,20756.300,24565.400,100,100000000285,1.02000000,INSTRUMENT_NO_285,CLEA,010,ROUTING_NO_285,END_POINT,PC_C,100000000285,100000000285,73760,PAYMENT_REF_NO_2,F,2026-10-12,2026-10-12,SECTOR_CO,PAYMENT_REMARKS_285,P,MODE_TXN_REF_NO_285,SOURCE_CODE_285,E,100000000285,M,100000000285,TD_AC_
CONTRACT_REF_NO_,792521,ROLE_CODE_286,516748,PAY,PEN,15965.700,127.100,100,100000000286,3.36000000,INSTRUMENT_NO_286,CLEA,011,ROUTING_NO_286,END_POINT,PC_C,100000000286,100000000286,967566,PAYMENT_REF_NO_2,F,2026-10-13,2026-10-13,SECTOR_CO,PAYMENT_REMARKS_286,P,MODE_TXN_REF_NO_286,SOURCE_CODE_286,E,100000000286,M,100000000286,TD_AC_
CONTRACT_REF_NO_,15558,ROLE_CODE_287,671345,PAY,EUR,11935.900,2520.400,100,100000000287,0.86000000,INSTRUMENT_NO_287,CLEA,012,ROUTING_NO_287,END_POINT,PC_C,100000000287,100000000287,975700,PAYMENT_REF_NO_2,F,2026-10-14,2026-10-14,SECTOR_CO,PAYMENT_REMARKS_287,P,MODE_TXN_REF_NO_287,SOURCE_CODE_287,E,100000000287,M,100000000287,TD_AC_
CONTRACT_REF_NO_,53742,ROLE_CODE_288,251866,PAY,BRL,18932.000,5825.500,100,100000000288,1.94000000,INSTRUMENT_NO_288,CLEA,013,ROUTING_NO_288,END_POINT,PC_C,100000000288,100000000288,832337,PAYMENT_REF_NO_2,F,2026-10-15,2026-10-15,SECTOR_CO,PAYMENT_REMARKS_288,P,MODE_TXN_REF_NO_288,SOURCE_CODE_288,E,100000000288,M,100000000288,TD_AC_
CONTRACT_REF_NO_,862121,ROLE_CODE_289,481757,PAY,USD,14988.900,5359.800,100,100000000289,1.74000000,INSTRUMENT_NO_289,CLEA,014,ROUTING_NO_289,END_POINT,PC_C,100000000289,100000000289,575080,PAYMENT_REF_NO_2,F,2026-10-16,2026-10-16,SECTOR_CO,PAYMENT_REMARKS_289,P,MODE_TXN_REF_NO_289,SOURCE_CODE_289,E,100000000289,M,100000000289,TD_AC_
CONTRACT_REF_NO_,70712,ROLE_CODE_290,445619,PAY,PEN,5857.000,6902.600,100,100000000290,1.54000000,INSTRUMENT_NO_290,CLEA,015,ROUTING_NO_290,END_POINT,PC_C,100000000290,100000000290,956756,PAYMENT_REF_NO_2,F,2026-10-17,2026-10-17,SECTOR_CO,PAYMENT_REMARKS_290,P,MODE_TXN_REF_NO_290,SOURCE_CODE_290,E,100000000290,M,100000000290,TD_AC_
CONTRACT_REF_NO_,412765,ROLE_CODE_291,150853,PAY,EUR,5937.200,18133.800,100,100000000291,2.30000000,INSTRUMENT_NO_291,CLEA,016,ROUTING_NO_291,END_POINT,PC_C,100000000291,100000000291,645092,PAYMENT_REF_NO_2,F,2026-10-18,2026-10-18,SECTOR_CO,PAYMENT_REMARKS_291,P,MODE_TXN_REF_NO_291,SOURCE_CODE_291,E,100000000291,M,100000000291,TD_AC_
CONTRACT_REF_NO_,338508,ROLE_CODE_292,566772,PAY,BRL,6434.100,1961.000,100,100000000292,1.56000000,INSTRUMENT_NO_292,CLEA,017,ROUTING_NO_292,END_POINT,PC_C,100000000292,100000000292,433596,PAYMENT_REF_NO_2,F,2026-10-19,2026-10-19,SECTOR_CO,PAYMENT_REMARKS_292,P,MODE_TXN_REF_NO_292,SOURCE_CODE_292,E,100000000292,M,100000000292,TD_AC_
CONTRACT_REF_NO_,634142,ROLE_CODE_293,497657,PAY,USD,4484.700,3625.300,100,100000000293,1.43000000,INSTRUMENT_NO_293,CLEA,018,ROUTING_NO_293,END_POINT,PC_C,100000000293,100000000293,82853,PAYMENT_REF_NO_2,F,2026-10-20,2026-10-20,SECTOR_CO,PAYMENT_REMARKS_293,P,MODE_TXN_REF_NO_293,SOURCE_CODE_293,E,100000000293,M,100000000293,TD_AC_
CONTRACT_REF_NO_,425060,ROLE_CODE_294,306626,PAY,PEN,1180.800,12964.200,100,100000000294,4.24000000,INSTRUMENT_NO_294,CLEA,019,ROUTING_NO_294,END_POINT,PC_C,100000000294,100000000294,580705,PAYMENT_REF_NO_2,F,2026-10-21,2026-10-21,SECTOR_CO,PAYMENT_REMARKS_294,P,MODE_TXN_REF_NO_294,SOURCE_CODE_294,E,100000000294,M,100000000294,TD_AC_
CONTRACT_REF_NO_,321288,ROLE_CODE_295,459893,PAY,EUR,14668.100,2233.200,100,100000000295,3.67000000,INSTRUMENT_NO_295,CLEA,020,ROUTING_NO_295,END_POINT,PC_C,100000000295,100000000295,954582,PAYMENT_REF_NO_2,F,2026-10-22,2026-10-22,SECTOR_CO,PAYMENT_REMARKS_295,P,MODE_TXN_REF_NO_295,SOURCE_CODE_295,E,100000000295,M,100000000295,TD_AC_
CONTRACT_REF_NO_,729302,ROLE_CODE_296,191541,PAY,BRL,1397.500,1241.500,100,100000000296,1.31000000,INSTRUMENT_NO_296,CLEA,021,ROUTING_NO_296,END_POINT,PC_C,100000000296,100000000296,498335,PAYMENT_REF_NO_2,F,2026-10-23,2026-10-23,SECTOR_CO,PAYMENT_REMARKS_296,P,MODE_TXN_REF_NO_296,SOURCE_CODE_296,E,100000000296,M,100000000296,TD_AC_
CONTRACT_REF_NO_,827784,ROLE_CODE_297,529009,PAY,USD,88975.200,191838.400,100,100000000297,3.75000000,INSTRUMENT_NO_297,CLEA,022,ROUTING_NO_297,END_POINT,PC_C,100000000297,100000000297,493292,PAYMENT_REF_NO_2,F,2026-10-24,2026-10-24,SECTOR_CO,PAYMENT_REMARKS_297,P,MODE_TXN_REF_NO_297,SOURCE_CODE_297,E,100000000297,M,100000000297,TD_AC_
CONTRACT_REF_NO_,494699,ROLE_CODE_298,451644,PAY,PEN,18024.800,118.400,100,100000000298,1.74000000,INSTRUMENT_NO_298,CLEA,023,ROUTING_NO_298,END_POINT,PC_C,100000000298,100000000298,551061,PAYMENT_REF_NO_2,F,2026-10-25,2026-10-25,SECTOR_CO,PAYMENT_REMARKS_298,P,MODE_TXN_REF_NO_298,SOURCE_CODE_298,E,100000000298,M,100000000298,TD_AC_
