DIRECTION,PRODUCT_CODE,TXN_BRANCH,END_POINT,REFERENCE_NO,REM_CUST,BEN_CUST,REM_ACCOUNT,BEN_ACCOUNT,REM_DETAILS1,REM_DETAILS2,REM_DETAILS3,BENE_DETAILS1,BENE_DETAILS2,BENE_DETAILS3,ACC_BRANCH,ACC_CCY,ACC_CCY_AMT,INSTRUMENT_CCY,INSTRUMENT_AMT,EXCH_RATE,INSTRUMENT_NO_1,INSTRUMENT_NO_2,STATUS,TXN_DATE,INSTRUMENT_DATE,VAL_DATE_BNK,VAL_DATE_CUST,BANK_CODE,BRANCH_CODE,SECTOR_CODE,ROUTING_NO,LATE_CLG_FLG,ERR_CODE,REJECT_REASON,RECORD_STAT,AUTH_STAT,MAKER_ID,MAKER_DT_STAMP,CHECKER_ID,CHECKER_DT_STAMP,XREF,SCODE,SERIAL_NO,ENTRY_NO,MODULE_REFERENCE_NO,EVENT_SEQ_NO,MODULE_CODE,BENE_CCY,MOD_NO,DIN,DIN_DATE,REMARKS,ONCE_AUTH,CONSIDER_FOR_REG_CC,SPL_CHQ_FLG,DEPOSIT_PLACE,LOCAL_CLEARING,DOCUMENT_TYPE,ADDL_RETENTION_DAYS,BULK,OPERATION_CODE,LOT_CORELATIVE_NO,ORG_ACCOUNT,EXT_ACCOUNT,ADJ_AMT,HOUSE_LOCATION,DOC_TRACK_NUM,DATA_1,DATA_2,DATA_3,DATA_4,DATA_5,DATA_6,DATA_7,DATA_8,DATA_9,CBII_INFO,BATCH_REF_NO,TRN_CODE_TRANS,TXN_ID,SAV_CODE,SAV_VAL_STAT
D,TD01,022,END_POINT,TRN000000000022,REM_CUST_22,BEN_CUST_22,100000000022,100000000022,REM_DETAILS1_22,REM_DETAILS2_22,REM_DETAILS3_22,BENE_DETAILS1_22,BENE_DETAILS2_22,BENE_DETAILS3_22,022,PEN,1889.000,PEN,6234.200,0.940000000000,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,STAT,2026-01-22,2026-01-22,2026-01-22,2026-01-22,BANK_CODE,022,SECTOR_CO,ROUTING_NO_22,L,ERR_CODE_22,REJECT_REASON_22,O,A,MAKER_ID_22,2026-01-22,CHECKER_ID_2,2026-01-22,XREF_22,SCODE_22,SERIAL_NO_22,880760,TRN000000000022,728058,MO,PEN,6449,DIN_22,2026-01-22,REMARKS_22,Y,C,S,DEPOSIT_PLACE_22,L,DOCUMENT_TYPE_22,1,B,OPERATI,LOT_CORELATIVE_N,100000000022,100000000022,11337.200,HOUS,DOC_TRACK_NUM_2,DATA_1_22,DATA_2_22,DATA_3_22,DATA_4_22,DATA_5_22,DATA_6_22,DATA_7_22,DATA_8_22,DATA_9_22,C,BATCH_REF_NO_22,INT,TXN0000000000000022,SAV_,S
D,CARD,023,END_POINT,TRN000000000023,REM_CUST_23,BEN_CUST_23,100000000023,100000000023,REM_DETAILS1_23,REM_DETAILS2_23,REM_DETAILS3_23,BENE_DETAILS1_23,BENE_DETAILS2_23,BENE_DETAILS3_23,023,EUR,7409.400,EUR,22231.800,3.880000000000,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,STAT,2026-01-23,2026-01-23,2026-01-23,2026-01-23,BANK_CODE,023,SECTOR_CO,ROUTING_NO_23,L,ERR_CODE_23,REJECT_REASON_23,O,A,MAKER_ID_23,2026-01-23,CHECKER_ID_2,2026-01-23,XREF_23,SCODE_23,SERIAL_NO_23,466633,TRN000000000023,169980,MO,EUR,6349,DIN_23,2026-01-23,REMARKS_23,Y,C,S,DEPOSIT_PLACE_23,L,DOCUMENT_TYPE_23,30,B,OPERATI,LOT_CORELATIVE_N,100000000023,100000000023,11058.500,HOUS,DOC_TRACK_NUM_2,DATA_1_23,DATA_2_23,DATA_3_23,DATA_4_23,DATA_5_23,DATA_6_23,DATA_7_23,DATA_8_23,DATA_9_23,C,BATCH_REF_NO_23,REV,TXN0000000000000023,SAV_,S
D,CLRG,024,END_POINT,TRN000000000024,REM_CUST_24,BEN_CUST_24,100000000024,100000000024,REM_DETAILS1_24,REM_DETAILS2_24,REM_DETAILS3_24,BENE_DETAILS1_24,BENE_DETAILS2_24,BENE_DETAILS3_24,024,BRL,18620.000,BRL,24783.000,3.450000000000,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,STAT,2026-01-24,2026-01-24,2026-01-24,2026-01-24,BANK_CODE,024,SECTOR_CO,ROUTING_NO_24,L,ERR_CODE_24,REJECT_REASON_24,O,U,MAKER_ID_24,2026-01-24,CHECKER_ID_2,2026-01-24,XREF_24,SCODE_24,SERIAL_NO_24,953462,TRN000000000024,579932,MO,BRL,6517,DIN_24,2026-01-24,REMARKS_24,Y,C,S,DEPOSIT_PLACE_24,L,DOCUMENT_TYPE_24,9,B,OPERATI,LOT_CORELATIVE_N,100000000024,100000000024,5461.000,HOUS,DOC_TRACK_NUM_2,DATA_1_24,DATA_2_24,DATA_3_24,DATA_4_24,DATA_5_24,DATA_6_24,DATA_7_24,DATA_8_24,DATA_9_24,C,BATCH_REF_NO_24,PAY,TXN0000000000000024,SAV_,S
D,SAV1,025,END_POINT,TRN000000000025,REM_CUST_25,BEN_CUST_25,100000000025,100000000025,REM_DETAILS1_25,REM_DETAILS2_25,REM_DETAILS3_25,BENE_DETAILS1_25,BENE_DETAILS2_25,BENE_DETAILS3_25,025,USD,14333.800,USD,6903.900,4.330000000000,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,STAT,2026-01-25,2026-01-25,2026-01-25,2026-01-25,BANK_CODE,025,SECTOR_CO,ROUTING_NO_25,L,ERR_CODE_25,REJECT_REASON_25,O,A,MAKER_ID_25,2026-01-25,CHECKER_ID_2,2026-01-25,XREF_25,SCODE_25,SERIAL_NO_25,503962,TRN000000000025,73655,MO,USD,5326,DIN_25,2026-01-25,REMARKS_25,Y,C,S,DEPOSIT_PLACE_25,L,DOCUMENT_TYPE_25,17,B,OPERATI,LOT_CORELATIVE_N,100000000025,100000000025,7923.800,HOUS,DOC_TRACK_NUM_2,DATA_1_25,DATA_2_25,DATA_3_25,DATA_4_25,DATA_5_25,DATA_6_25,DATA_7_25,DATA_8_25,DATA_9_25,C,BATCH_REF_NO_25,ATM,TXN0000000000000025,SAV_,S
D,CURR,001,END_POINT,TRN000000000026,REM_CUST_26,BEN_CUST_26,100000000026,100000000026,REM_DETAILS1_26,REM_DETAILS2_26,REM_DETAILS3_26,BENE_DETAILS1_26,BENE_DETAILS2_26,BENE_DETAILS3_26,001,PEN,18834.600,PEN,21801.600,3.340000000000,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,STAT,2026-01-26,2026-01-26,2026-01-26,2026-01-26,BANK_CODE,001,SECTOR_CO,ROUTING_NO_26,L,ERR_CODE_26,REJECT_REASON_26,O,A,MAKER_ID_26,2026-01-26,CHECKER_ID_2,2026-01-26,XREF_26,SCODE_26,SERIAL_NO_26,898097,TRN000000000026,195691,MO,PEN,704,DIN_26,2026-01-26,REMARKS_26,Y,C,S,DEPOSIT_PLACE_26,L,DOCUMENT_TYPE_26,21,B,OPERATI,LOT_CORELATIVE_N,100000000026,100000000026,16027.500,HOUS,DOC_TRACK_NUM_2,DATA_1_26,DATA_2_26,DATA_3_26,DATA_4_26,DATA_5_26,DATA_6_26,DATA_7_26,DATA_8_26,DATA_9_26,C,BATCH_REF_NO_26,DEP,TXN0000000000000026,SAV_,S
D,LOAN,002,END_POINT,TRN000000000027,REM_CUST_27,BEN_CUST_27,100000000027,100000000027,REM_DETAILS1_27,REM_DETAILS2_27,REM_DETAILS3_27,BENE_DETAILS1_27,BENE_DETAILS2_27,BENE_DETAILS3_27,002,EUR,8804.900,EUR,19084.800,2.460000000000,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,STAT,2026-01-27,2026-01-27,2026-01-27,2026-01-27,BANK_CODE,002,SECTOR_CO,ROUTING_NO_27,L,ERR_CODE_27,REJECT_REASON_27,O,A,MAKER_ID_27,2026-01-27,CHECKER_ID_2,2026-01-27,XREF_27,SCODE_27,SERIAL_NO_27,423532,TRN000000000027,5079,MO,EUR,4557,DIN_27,2026-01-27,REMARKS_27,Y,C,S,DEPOSIT_PLACE_27,L,DOCUMENT_TYPE_27,9,B,OPERATI,LOT_CORELATIVE_N,100000000027,100000000027,12304.700,HOUS,DOC_TRACK_NUM_2,DATA_1_27,DATA_2_27,DATA_3_27,DATA_4_27,DATA_5_27,DATA_6_27,DATA_7_27,DATA_8_27,DATA_9_27,C,BATCH_REF_NO_27,WDR,TXN0000000000000027,SAV_,S
D,TD01,003,END_POINT,TRN000000000028,REM_CUST_28,BEN_CUST_28,100000000028,100000000028,REM_DETAILS1_28,REM_DETAILS2_28,REM_DETAILS3_28,BENE_DETAILS1_28,BENE_DETAILS2_28,BENE_DETAILS3_28,003,BRL,5771.800,BRL,279.800,1.620000000000,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,STAT,2026-01-28,2026-01-28,2026-01-28,2026-01-28,BANK_CODE,003,SECTOR_CO,ROUTING_NO_28,L,ERR_CODE_28,REJECT_REASON_28,O,A,MAKER_ID_28,2026-01-28,CHECKER_ID_2,2026-01-28,XREF_28,SCODE_28,SERIAL_NO_28,691242,TRN000000000028,689615,MO,BRL,3308,DIN_28,2026-01-28,REMARKS_28,Y,C,S,DEPOSIT_PLACE_28,L,DOCUMENT_TYPE_28,34,B,OPERATI,LOT_CORELATIVE_N,100000000028,100000000028,21199.100,HOUS,DOC_TRACK_NUM_2,DATA_1_28,DATA_2_28,DATA_3_28,DATA_4_28,DATA_5_28,DATA_6_28,DATA_7_28,DATA_8_28,DATA_9_28,C,BATCH_REF_NO_28,TRF,TXN0000000000000028,SAV_,S
D,CARD,004,END_POINT,TRN000000000029,REM_CUST_29,BEN_CUST_29,100000000029,100000000029,REM_DETAILS1_29,REM_DETAILS2_29,REM_DETAILS3_29,BENE_DETAILS1_29,BENE_DETAILS2_29,BENE_DETAILS3_29,004,USD,7652.200,USD,17230.800,3.410000000000,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,STAT,2026-01-29,2026-01-29,2026-01-29,2026-01-29,BANK_CODE,004,SECTOR_CO,ROUTING_NO_29,L,ERR_CODE_29,REJECT_REASON_29,O,A,MAKER_ID_29,2026-01-29,CHECKER_ID_2,2026-01-29,XREF_29,SCODE_29,SERIAL_NO_29,400279,TRN000000000029,88287,MO,USD,542,DIN_29,2026-01-29,REMARKS_29,Y,C,S,DEPOSIT_PLACE_29,L,DOCUMENT_TYPE_29,19,B,OPERATI,LOT_CORELATIVE_N,100000000029,100000000029,3617.200,HOUS,DOC_TRACK_NUM_2,DATA_1_29,DATA_2_29,DATA_3_29,DATA_4_29,DATA_5_29,DATA_6_29,DATA_7_29,DATA_8_29,DATA_9_29,C,BATCH_REF_NO_29,FEE,TXN0000000000000029,SAV_,S
D,CLRG,005,END_POINT,TRN000000000030,REM_CUST_30,BEN_CUST_30,100000000030,100000000030,REM_DETAILS1_30,REM_DETAILS2_30,REM_DETAILS3_30,BENE_DETAILS1_30,BENE_DETAILS2_30,BENE_DETAILS3_30,005,PEN,5195.900,PEN,20362.100,3.500000000000,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,STAT,2026-01-30,2026-01-30,2026-01-30,2026-01-30,BANK_CODE,005,SECTOR_CO,ROUTING_NO_30,L,ERR_CODE_30,REJECT_REASON_30,O,A,MAKER_ID_30,2026-01-30,CHECKER_ID_3,2026-01-30,XREF_30,SCODE_30,SERIAL_NO_30,261807,TRN000000000030,890473,MO,PEN,8534,DIN_30,2026-01-30,REMARKS_30,Y,C,S,DEPOSIT_PLACE_30,L,DOCUMENT_TYPE_30,23,B,OPERATI,LOT_CORELATIVE_N,100000000030,100000000030,19751.100,HOUS,DOC_TRACK_NUM_3,DATA_1_30,DATA_2_30,DATA_3_30,DATA_4_30,DATA_5_30,DATA_6_30,DATA_7_30,DATA_8_30,DATA_9_30,C,BATCH_REF_NO_30,INT,TXN0000000000000030,SAV_,S
D,SAV1,006,END_POINT,TRN000000000031,REM_CUST_31,BEN_CUST_31,100000000031,100000000031,REM_DETAILS1_31,REM_DETAILS2_31,REM_DETAILS3_31,BENE_DETAILS1_31,BENE_DETAILS2_31,BENE_DETAILS3_31,006,EUR,6179.800,EUR,24914.500,1.580000000000,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,STAT,2026-01-31,2026-01-31,2026-01-31,2026-01-31,BANK_CODE,006,SECTOR_CO,ROUTING_NO_31,L,ERR_CODE_31,REJECT_REASON_31,O,A,MAKER_ID_31,2026-01-31,CHECKER_ID_3,2026-01-31,XREF_31,SCODE_31,SERIAL_NO_31,430316,TRN000000000031,344897,MO,EUR,3173,DIN_31,2026-01-31,REMARKS_31,Y,C,S,DEPOSIT_PLACE_31,L,DOCUMENT_TYPE_31,6,B,OPERATI,LOT_CORELATIVE_N,100000000031,100000000031,14004.200,HOUS,DOC_TRACK_NUM_3,DATA_1_31,DATA_2_31,DATA_3_31,DATA_4_31,DATA_5_31,DATA_6_31,DATA_7_31,DATA_8_31,DATA_9_31,C,BATCH_REF_NO_31,REV,TXN0000000000000031,SAV_,S
D,CURR,007,END_POINT,TRN000000000032,REM_CUST_32,BEN_CUST_32,100000000032,100000000032,REM_DETAILS1_32,REM_DETAILS2_32,REM_DETAILS3_32,BENE_DETAILS1_32,BENE_DETAILS2_32,BENE_DETAILS3_32,007,BRL,14603.700,BRL,10979.600,2.840000000000,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,STAT,2026-02-01,2026-02-01,2026-02-01,2026-02-01,BANK_CODE,007,SECTOR_CO,ROUTING_NO_32,L,ERR_CODE_32,REJECT_REASON_32,O,A,MAKER_ID_32,2026-02-01,CHECKER_ID_3,2026-02-01,XREF_32,SCODE_32,SERIAL_NO_32,581829,TRN000000000032,72233,MO,BRL,1318,DIN_32,2026-02-01,REMARKS_32,Y,C,S,DEPOSIT_PLACE_32,L,DOCUMENT_TYPE_32,36,B,OPERATI,LOT_CORELATIVE_N,100000000032,100000000032,19498.300,HOUS,DOC_TRACK_NUM_3,DATA_1_32,DATA_2_32,DATA_3_32,DATA_4_32,DATA_5_32,DATA_6_32,DATA_7_32,DATA_8_32,DATA_9_32,C,BATCH_REF_NO_32,PAY,TXN0000000000000032,SAV_,S
D,LOAN,008,END_POINT,TRN000000000033,REM_CUST_33,BEN_CUST_33,100000000033,100000000033,REM_DETAILS1_33,REM_DETAILS2_33,REM_DETAILS3_33,BENE_DETAILS1_33,BENE_DETAILS2_33,BENE_DETAILS3_33,008,USD,1386.500,USD,5889.600,3.810000000000,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,STAT,2026-02-02,2026-02-02,2026-02-02,2026-02-02,BANK_CODE,008,SECTOR_CO,ROUTING_NO_33,L,ERR_CODE_33,REJECT_REASON_33,O,A,MAKER_ID_33,2026-02-02,CHECKER_ID_3,2026-02-02,XREF_33,SCODE_33,SERIAL_NO_33,952396,TRN000000000033,473761,MO,USD,2613,DIN_33,2026-02-02,REMARKS_33,Y,C,S,DEPOSIT_PLACE_33,L,DOCUMENT_TYPE_33,12,B,OPERATI,LOT_CORELATIVE_N,100000000033,100000000033,12974.800,HOUS,DOC_TRACK_NUM_3,DATA_1_33,DATA_2_33,DATA_3_33,DATA_4_33,DATA_5_33,DATA_6_33,DATA_7_33,DATA_8_33,DATA_9_33,C,BATCH_REF_NO_33,ATM,TXN0000000000000033,SAV_,S
D,TD01,009,END_POINT,TRN000000000034,REM_CUST_34,BEN_CUST_34,100000000034,100000000034,REM_DETAILS1_34,REM_DETAILS2_34,REM_DETAILS3_34,BENE_DETAILS1_34,BENE_DETAILS2_34,BENE_DETAILS3_34,009,PEN,4854.600,PEN,1776.700,2.980000000000,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,STAT,2026-02-03,2026-02-03,2026-02-03,2026-02-03,BANK_CODE,009,SECTOR_CO,ROUTING_NO_34,L,ERR_CODE_34,REJECT_REASON_34,O,A,MAKER_ID_34,2026-02-03,CHECKER_ID_3,2026-02-03,XREF_34,SCODE_34,SERIAL_NO_34,640740,TRN000000000034,591165,MO,PEN,4880,DIN_34,2026-02-03,REMARKS_34,Y,C,S,DEPOSIT_PLACE_34,L,DOCUMENT_TYPE_34,21,B,OPERATI,LOT_CORELATIVE_N,100000000034,100000000034,21513.700,HOUS,DOC_TRACK_NUM_3,DATA_1_34,DATA_2_34,DATA_3_34,DATA_4_34,DATA_5_34,DATA_6_34,DATA_7_34,DATA_8_34,DATA_9_34,C,BATCH_REF_NO_34,DEP,TXN0000000000000034,SAV_,S
D,CARD,010,END_POINT,TRN000000000035,REM_CUST_35,BEN_CUST_35,100000000035,100000000035,REM_DETAILS1_35,REM_DETAILS2_35,REM_DETAILS3_35,BENE_DETAILS1_35,BENE_DETAILS2_35,BENE_DETAILS3_35,010,EUR,8077.500,EUR,22114.900,1.730000000000,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,STAT,2026-02-04,2026-02-04,2026-02-04,2026-02-04,BANK_CODE,010,SECTOR_CO,ROUTING_NO_35,L,ERR_CODE_35,REJECT_REASON_35,O,A,MAKER_ID_35,2026-02-04,CHECKER_ID_3,2026-02-04,XREF_35,SCODE_35,SERIAL_NO_35,725430,TRN000000000035,285419,MO,EUR,4564,DIN_35,2026-02-04,REMARKS_35,Y,C,S,DEPOSIT_PLACE_35,L,DOCUMENT_TYPE_35,10,B,OPERATI,LOT_CORELATIVE_N,100000000035,100000000035,15464.400,HOUS,DOC_TRACK_NUM_3,DATA_1_35,DATA_2_35,DATA_3_35,DATA_4_35,DATA_5_35,DATA_6_35,DATA_7_35,DATA_8_35,DATA_9_35,C,BATCH_REF_NO_35,WDR,TXN0000000000000035,SAV_,S
D,CLRG,011,END_POINT,TRN000000000036,REM_CUST_36,BEN_CUST_36,100000000036,100000000036,REM_DETAILS1_36,REM_DETAILS2_36,REM_DETAILS3_36,BENE_DETAILS1_36,BENE_DETAILS2_36,BENE_DETAILS3_36,011,BRL,21538.700,BRL,1775.400,2.020000000000,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,STAT,2026-02-05,2026-02-05,2026-02-05,2026-02-05,BANK_CODE,011,SECTOR_CO,ROUTING_NO_36,L,ERR_CODE_36,REJECT_REASON_36,O,A,MAKER_ID_36,2026-02-05,CHECKER_ID_3,2026-02-05,XREF_36,SCODE_36,SERIAL_NO_36,265877,TRN000000000036,887756,MO,BRL,7521,DIN_36,2026-02-05,REMARKS_36,Y,C,S,DEPOSIT_PLACE_36,L,DOCUMENT_TYPE_36,21,B,OPERATI,LOT_CORELATIVE_N,100000000036,100000000036,12141.300,HOUS,DOC_TRACK_NUM_3,DATA_1_36,DATA_2_36,DATA_3_36,DATA_4_36,DATA_5_36,DATA_6_36,DATA_7_36,DATA_8_36,DATA_9_36,C,BATCH_REF_NO_36,TRF,TXN0000000000000036,SAV_,S
D,SAV1,012,END_POINT,TRN000000000037,REM_CUST_37,BEN_CUST_37,100000000037,100000000037,REM_DETAILS1_37,REM_DETAILS2_37,REM_DETAILS3_37,BENE_DETAILS1_37,BENE_DETAILS2_37,BENE_DETAILS3_37,012,USD,6586.900,USD,28.700,3.950000000000,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,STAT,2026-02-06,2026-02-06,2026-02-06,2026-02-06,BANK_CODE,012,SECTOR_CO,ROUTING_NO_37,L,ERR_CODE_37,REJECT_REASON_37,O,A,MAKER_ID_37,2026-02-06,CHECKER_ID_3,2026-02-06,XREF_37,SCODE_37,SERIAL_NO_37,841311,TRN000000000037,931657,MO,USD,3913,DIN_37,2026-02-06,REMARKS_37,Y,C,S,DEPOSIT_PLACE_37,L,DOCUMENT_TYPE_37,24,B,OPERATI,LOT_CORELATIVE_N,100000000037,100000000037,1874.600,HOUS,DOC_TRACK_NUM_3,DATA_1_37,DATA_2_37,DATA_3_37,DATA_4_37,DATA_5_37,DATA_6_37,DATA_7_37,DATA_8_37,DATA_9_37,C,BATCH_REF_NO_37,FEE,TXN0000000000000037,SAV_,S
D,CURR,013,END_POINT,TRN000000000038,REM_CUST_38,BEN_CUST_38,100000000038,100000000038,REM_DETAILS1_38,REM_DETAILS2_38,REM_DETAILS3_38,BENE_DETAILS1_38,BENE_DETAILS2_38,BENE_DETAILS3_38,013,PEN,32614.400,PEN,95720.000,4.070000000000,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,STAT,2026-02-07,2026-02-07,2026-02-07,2026-02-07,BANK_CODE,013,SECTOR_CO,ROUTING_NO_38,L,ERR_CODE_38,REJECT_REASON_38,O,A,MAKER_ID_38,2026-02-07,CHECKER_ID_3,2026-02-07,XREF_38,SCODE_38,SERIAL_NO_38,812861,TRN000000000038,579483,MO,PEN,4662,DIN_38,2026-02-07,REMARKS_38,Y,C,S,DEPOSIT_PLACE_38,L,DOCUMENT_TYPE_38,5,B,OPERATI,LOT_CORELATIVE_N,100000000038,100000000038,25588.800,HOUS,DOC_TRACK_NUM_3,DATA_1_38,DATA_2_38,DATA_3_38,DATA_4_38,DATA_5_38,DATA_6_38,DATA_7_38,DATA_8_38,DATA_9_38,C,BATCH_REF_NO_38,INT,TXN0000000000000038,SAV_,S
D,LOAN,014,END_POINT,TRN000000000039,REM_CUST_39,BEN_CUST_39,100000000039,100000000039,REM_DETAILS1_39,REM_DETAILS2_39,REM_DETAILS3_39,BENE_DETAILS1_39,BENE_DETAILS2_39,BENE_DETAILS3_39,014,EUR,24681.400,EUR,15510.700,4.500000000000,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,STAT,2026-02-08,2026-02-08,2026-02-08,2026-02-08,BANK_CODE,014,SECTOR_CO,ROUTING_NO_39,L,ERR_CODE_39,REJECT_REASON_39,O,A,MAKER_ID_39,2026-02-08,CHECKER_ID_3,2026-02-08,XREF_39,SCODE_39,SERIAL_NO_39,39037,TRN000000000039,741883,MO,EUR,5193,DIN_39,2026-02-08,REMARKS_39,Y,C,S,DEPOSIT_PLACE_39,L,DOCUMENT_TYPE_39,33,B,OPERATI,LOT_CORELATIVE_N,100000000039,100000000039,3329.900,HOUS,DOC_TRACK_NUM_3,DATA_1_39,DATA_2_39,DATA_3_39,DATA_4_39,DATA_5_39,DATA_6_39,DATA_7_39,DATA_8_39,DATA_9_39,C,BATCH_REF_NO_39,REV,TXN0000000000000039,SAV_,S
D,TD01,015,END_POINT,TRN000000000040,REM_CUST_40,BEN_CUST_40,100000000040,100000000040,REM_DETAILS1_40,REM_DETAILS2_40,REM_DETAILS3_40,BENE_DETAILS1_40,BENE_DETAILS2_40,BENE_DETAILS3_40,015,BRL,15300.700,BRL,19629.000,0.950000000000,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,STAT,2026-02-09,2026-02-09,2026-02-09,2026-02-09,BANK_CODE,015,SECTOR_CO,ROUTING_NO_40,L,ERR_CODE_40,REJECT_REASON_40,O,A,MAKER_ID_40,2026-02-09,CHECKER_ID_4,2026-02-09,XREF_40,SCODE_40,SERIAL_NO_40,263382,TRN000000000040,628224,MO,BRL,2431,DIN_40,2026-02-09,REMARKS_40,Y,C,S,DEPOSIT_PLACE_40,L,DOCUMENT_TYPE_40,2,B,OPERATI,LOT_CORELATIVE_N,100000000040,100000000040,12917.100,HOUS,DOC_TRACK_NUM_4,DATA_1_40,DATA_2_40,DATA_3_40,DATA_4_40,DATA_5_40,DATA_6_40,DATA_7_40,DATA_8_40,DATA_9_40,C,BATCH_REF_NO_40,PAY,TXN0000000000000040,SAV_,S
D,CARD,016,END_POINT,TRN000000000041,REM_CUST_41,BEN_CUST_41,100000000041,100000000041,REM_DETAILS1_41,REM_DETAILS2_41,REM_DETAILS3_41,BENE_DETAILS1_41,BENE_DETAILS2_41,BENE_DETAILS3_41,016,USD,17522.200,USD,1279.800,3.230000000000,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,STAT,2026-02-10,2026-02-10,2026-02-10,2026-02-10,BANK_CODE,016,SECTOR_CO,ROUTING_NO_41,L,ERR_CODE_41,REJECT_REASON_41,O,A,MAKER_ID_41,2026-02-10,CHECKER_ID_4,2026-02-10,XREF_41,SCODE_41,SERIAL_NO_41,947922,TRN000000000041,925926,MO,USD,5854,DIN_41,2026-02-10,REMARKS_41,Y,C,S,DEPOSIT_PLACE_41,L,DOCUMENT_TYPE_41,27,B,OPERATI,LOT_CORELATIVE_N,100000000041,100000000041,6851.700,HOUS,DOC_TRACK_NUM_4,DATA_1_41,DATA_2_41,DATA_3_41,DATA_4_41,DATA_5_41,DATA_6_41,DATA_7_41,DATA_8_41,DATA_9_41,C,BATCH_REF_NO_41,ATM,TXN0000000000000041,SAV_,S
D,CLRG,017,END_POINT,TRN000000000042,REM_CUST_42,BEN_CUST_42,100000000042,100000000042,REM_DETAILS1_42,REM_DETAILS2_42,REM_DETAILS3_42,BENE_DETAILS1_42,BENE_DETAILS2_42,BENE_DETAILS3_42,017,PEN,4280.500,PEN,14204.500,4.260000000000,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,STAT,2026-02-11,2026-02-11,2026-02-11,2026-02-11,BANK_CODE,017,SECTOR_CO,ROUTING_NO_42,L,ERR_CODE_42,REJECT_REASON_42,O,A,MAKER_ID_42,2026-02-11,CHECKER_ID_4,2026-02-11,XREF_42,SCODE_42,SERIAL_NO_42,451178,TRN000000000042,8824,MO,PEN,341,DIN_42,2026-02-11,REMARKS_42,Y,C,S,DEPOSIT_PLACE_42,L,DOCUMENT_TYPE_42,2,B,OPERATI,LOT_CORELATIVE_N,100000000042,100000000042,5961.700,HOUS,DOC_TRACK_NUM_4,DATA_1_42,DATA_2_42,DATA_3_42,DATA_4_42,DATA_5_42,DATA_6_42,DATA_7_42,DATA_8_42,DATA_9_42,C,BATCH_REF_NO_42,DEP,TXN0000000000000042,SAV_,S
D,SAV1,018,END_POINT,TRN000000000043,REM_CUST_43,BEN_CUST_43,100000000043,100000000043,REM_DETAILS1_43,REM_DETAILS2_43,REM_DETAILS3_43,BENE_DETAILS1_43,BENE_DETAILS2_43,BENE_DETAILS3_43,018,EUR,988.500,EUR,21427.600,4.270000000000,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,STAT,2026-02-12,2026-02-12,2026-02-12,2026-02-12,BANK_CODE,018,SECTOR_CO,ROUTING_NO_43,L,ERR_CODE_43,REJECT_REASON_43,O,A,MAKER_ID_43,2026-02-12,CHECKER_ID_4,2026-02-12,XREF_43,SCODE_43,SERIAL_NO_43,418814,TRN000000000043,249756,MO,EUR,9527,DIN_43,2026-02-12,REMARKS_43,Y,C,S,DEPOSIT_PLACE_43,L,DOCUMENT_TYPE_43,16,B,OPERATI,LOT_CORELATIVE_N,100000000043,100000000043,9291.600,HOUS,DOC_TRACK_NUM_4,DATA_1_43,DATA_2_43,DATA_3_43,DATA_4_43,DATA_5_43,DATA_6_43,DATA_7_43,DATA_8_43,DATA_9_43,C,BATCH_REF_NO_43,WDR,TXN0000000000000043,SAV_,S
