TXN_ID,TXN_MODE,MSG_SEQ_NO,TRANS_DATE,PROCESSED_DATE,SOUCE_CODE,MSG_TYPE_CODE,SCR_FI_NO,SCR_TERM_NO,SCR_SEQ_NO,TRANS_CODE,TRANS_SIGN,SCR_TERM_TYPE,SCR_BUSN_DATE,SCR_ABA_NO,SCR_BRANCH_NO,SCR_RCPT_NO,SCR_PASS_THRU,HOST_2_REG_DATA,FORCE_IND,REVERSAL_IND,TRANS_AC_NO,FC_AC_BRANCH,FC_AC_NO,TRANS_AMOUNT,TRANS_AMOUNT_SIGN,TRANS_CCY,FIN_INST_NO,HOST_BUSN_DATE,STND_AUTH_TYPE,STND_AUTH_MTHD,STND_RESULT_CODE,TRACK_DATA,CARD_APP_CD,CARD_NO,MSG_CODE,OTH_FI_NO,OTH_APP_CD,INTERNAL_IND,PAY_CD,PAY_ACC,COMPL_DATA,TRN_REF_NO,TRANS_STATUS,TRANS_MATCH_STATUS,REV_TXN_ID,REC_TYPE,AC_AVL_BAL,AC_AVL_BAL_SIGN,AC_CURR_BAL,AC_CURR_BAL_SIGN,ERR_CODE,ERR_PARAM,EXTENDED_CODE,TRN_DAY,JOB_NO,DD_LAST_UPD,DD_CREATION_DT,DD_ID
TXN0000000000000035,T,856903,2026-02-04,2026-02-04,SOUCE_CODE_35,MS,SCR_FI_NO_3,SCR_TERM,901706,TRANS_,T,SC,2026-02-04,SCR_ABA_NO_,010,SCR_RCPT_N,SCR_PASS_THRU_35,HOST_2_REG_DATA_35,N,N,TRANS_AC_NO_35,010,FC_AC_NO_35,10333.800,T,EUR,FIN_INST_NO,2026-02-04,S,S,STND,TRACK_DATA_35,CA,CARD_NO_35,9985,OTH_FI_NO_3,OT,0,PAY_,100000000035,COMPL_DATA_35,TRN000000000035,F,F,REV_TXN_ID_35,REC_TYPE_35,5542.900,1,6035.300,6,ERR_CODE_35,ERR_PARAM_35,EXTEN,0,35,2026-02-04 10:58:00,2026-02-04 10:58:00,35
TXN0000000000000036,T,657521,2026-02-05,2026-02-05,SOUCE_CODE_36,MS,SCR_FI_NO_3,SCR_TERM,702657,TRANS_,T,SC,2026-02-05,SCR_ABA_NO_,011,SCR_RCPT_N,SCR_PASS_THRU_36,HOST_2_REG_DATA_36,Y,N,TRANS_AC_NO_36,011,FC_AC_NO_36,8522.200,T,BRL,FIN_INST_NO,2026-02-05,S,S,STND,TRACK_DATA_36,CA,CARD_NO_36,4142,OTH_FI_NO_3,OT,5,PAY_,100000000036,COMPL_DATA_36,TRN000000000036,A,A,REV_TXN_ID_36,REC_TYPE_36,20712.500,50,17619.200,37,ERR_CODE_36,ERR_PARAM_36,EXTEN,3,36,2026-02-05 11:05:00,2026-02-05 11:05:00,36
TXN0000000000000037,T,825204,2026-02-06,2026-02-06,SOUCE_CODE_37,MS,SCR_FI_NO_3,SCR_TERM,162481,TRANS_,T,SC,2026-02-06,SCR_ABA_NO_,012,SCR_RCPT_N,SCR_PASS_THRU_37,HOST_2_REG_DATA_37,N,N,TRANS_AC_NO_37,012,FC_AC_NO_37,16339.900,T,USD,FIN_INST_NO,2026-02-06,S,S,STND,TRACK_DATA_37,CA,CARD_NO_37,5332,OTH_FI_NO_3,OT,0,PAY_,100000000037,COMPL_DATA_37,TRN000000000037,A,A,REV_TXN_ID_37,REC_TYPE_37,9879.000,91,11797.700,94,ERR_CODE_37,ERR_PARAM_37,EXTEN,7,37,2026-02-06 12:12:00,2026-02-06 12:12:00,37
TXN0000000000000038,T,836670,2026-02-07,2026-02-07,SOUCE_CODE_38,MS,SCR_FI_NO_3,SCR_TERM,346389,TRANS_,T,SC,2026-02-07,SCR_ABA_NO_,013,SCR_RCPT_N,SCR_PASS_THRU_38,HOST_2_REG_DATA_38,N,N,TRANS_AC_NO_38,013,FC_AC_NO_38,98912.000,T,PEN,FIN_INST_NO,2026-02-07,S,S,STND,TRACK_DATA_38,CA,CARD_NO_38,2596,OTH_FI_NO_3,OT,4,PAY_,100000000038,COMPL_DATA_38,TRN000000000038,A,A,REV_TXN_ID_38,REC_TYPE_38,78584.000,25,97065.600,82,ERR_CODE_38,ERR_PARAM_38,EXTEN,8,38,2026-02-07 13:19:00,2026-02-07 13:19:00,38
TXN0000000000000039,T,988037,2026-02-08,2026-02-08,SOUCE_CODE_39,MS,SCR_FI_NO_3,SCR_TERM,601502,TRANS_,T,SC,2026-02-08,SCR_ABA_NO_,014,SCR_RCPT_N,SCR_PASS_THRU_39,HOST_2_REG_DATA_39,N,Y,TRANS_AC_NO_39,014,FC_AC_NO_39,24884.900,T,EUR,FIN_INST_NO,2026-02-08,S,S,STND,TRACK_DATA_39,CA,CARD_NO_39,3871,OTH_FI_NO_3,OT,8,PAY_,100000000039,COMPL_DATA_39,TRN000000000039,A,A,REV_TXN_ID_39,REC_TYPE_39,15988.000,1,20326.300,3,ERR_CODE_39,ERR_PARAM_39,EXTEN,9,39,2026-02-08 14:26:00,2026-02-08 14:26:00,39
TXN0000000000000040,T,621782,2026-02-09,2026-02-09,SOUCE_CODE_40,MS,SCR_FI_NO_4,SCR_TERM,118908,TRANS_,T,SC,2026-02-09,SCR_ABA_NO_,015,SCR_RCPT_N,SCR_PASS_THRU_40,HOST_2_REG_DATA_40,N,N,TRANS_AC_NO_40,015,FC_AC_NO_40,19669.800,T,BRL,FIN_INST_NO,2026-02-09,S,S,STND,TRACK_DATA_40,CA,CARD_NO_40,6131,OTH_FI_NO_4,OT,4,PAY_,100000000040,COMPL_DATA_40,TRN000000000040,A,A,REV_TXN_ID_40,REC_TYPE_40,24022.100,11,23235.500,29,ERR_CODE_40,ERR_PARAM_40,EXTEN,0,40,2026-02-09 15:33:00,2026-02-09 15:33:00,40
TXN0000000000000041,T,615610,2026-02-10,2026-02-10,SOUCE_CODE_41,MS,SCR_FI_NO_4,SCR_TERM,811694,TRANS_,T,SC,2026-02-10,SCR_ABA_NO_,016,SCR_RCPT_N,SCR_PASS_THRU_41,HOST_2_REG_DATA_41,Y,N,TRANS_AC_NO_41,016,FC_AC_NO_41,24074.300,T,USD,FIN_INST_NO,2026-02-10,S,S,STND,TRACK_DATA_41,CA,CARD_NO_41,341,OTH_FI_NO_4,OT,7,PAY_,100000000041,COMPL_DATA_41,TRN000000000041,A,A,REV_TXN_ID_41,REC_TYPE_41,5030.300,94,1836.000,81,ERR_CODE_41,ERR_PARAM_41,EXTEN,3,41,2026-02-10 16:40:00,2026-02-10 16:40:00,41
TXN0000000000000042,T,228983,2026-02-11,2026-02-11,SOUCE_CODE_42,MS,SCR_FI_NO_4,SCR_TERM,990409,TRANS_,T,SC,2026-02-11,SCR_ABA_NO_,017,SCR_RCPT_N,SCR_PASS_THRU_42,HOST_2_REG_DATA_42,N,N,TRANS_AC_NO_42,017,FC_AC_NO_42,7190.600,T,PEN,FIN_INST_NO,2026-02-11,S,S,STND,TRACK_DATA_42,CA,CARD_NO_42,1043,OTH_FI_NO_4,OT,6,PAY_,100000000042,COMPL_DATA_42,TRN000000000042,A,A,REV_TXN_ID_42,REC_TYPE_42,2068.700,98,15008.900,98,ERR_CODE_42,ERR_PARAM_42,EXTEN,1,42,2026-02-11 17:47:00,2026-02-11 17:47:00,42
TXN0000000000000043,T,386788,2026-02-12,2026-02-12,SOUCE_CODE_43,MS,SCR_FI_NO_4,SCR_TERM,986747,TRANS_,T,SC,2026-02-12,SCR_ABA_NO_,018,SCR_RCPT_N,SCR_PASS_THRU_43,HOST_2_REG_DATA_43,N,N,TRANS_AC_NO_43,018,FC_AC_NO_43,8576.300,T,EUR,FIN_INST_NO,2026-02-12,S,S,STND,TRACK_DATA_43,CA,CARD_NO_43,6970,OTH_FI_NO_4,OT,2,PAY_,100000000043,COMPL_DATA_43,TRN000000000043,A,A,REV_TXN_ID_43,REC_TYPE_43,12247.800,76,1143.300,28,ERR_CODE_43,ERR_PARAM_43,EXTEN,3,43,2026-02-12 18:54:00,2026-02-12 18:54:00,43
TXN0000000000000044,T,121993,2026-02-13,2026-02-13,SOUCE_CODE_44,MS,SCR_FI_NO_4,SCR_TERM,559118,TRANS_,T,SC,2026-02-13,SCR_ABA_NO_,019,SCR_RCPT_N,SCR_PASS_THRU_44,HOST_2_REG_DATA_44,N,N,TRANS_AC_NO_44,019,FC_AC_NO_44,9165.600,T,BRL,FIN_INST_NO,2026-02-13,S,S,STND,TRACK_DATA_44,CA,CARD_NO_44,3871,OTH_FI_NO_4,OT,9,PAY_,100000000044,COMPL_DATA_44,TRN000000000044,A,A,REV_TXN_ID_44,REC_TYPE_44,8705.600,11,1941.900,20,ERR_CODE_44,ERR_PARAM_44,EXTEN,0,44,2026-02-13 19:01:00,2026-02-13 19:01:00,44
TXN0000000000000045,T,690613,2026-02-14,2026-02-14,SOUCE_CODE_45,MS,SCR_FI_NO_4,SCR_TERM,59713,TRANS_,T,SC,2026-02-14,SCR_ABA_NO_,020,SCR_RCPT_N,SCR_PASS_THRU_45,HOST_2_REG_DATA_45,N,N,TRANS_AC_NO_45,020,FC_AC_NO_45,5888.100,T,USD,FIN_INST_NO,2026-02-14,S,S,STND,TRACK_DATA_45,CA,CARD_NO_45,2102,OTH_FI_NO_4,OT,1,PAY_,100000000045,COMPL_DATA_45,TRN000000000045,A,A,REV_TXN_ID_45,REC_TYPE_45,20764.300,92,11543.900,66,ERR_CODE_45,ERR_PARAM_45,EXTEN,4,45,2026-02-14 20:08:00,2026-02-14 20:08:00,45
TXN0000000000000046,T,698604,2026-02-15,2026-02-15,SOUCE_CODE_46,MS,SCR_FI_NO_4,SCR_TERM,654065,TRANS_,T,SC,2026-02-15,SCR_ABA_NO_,021,SCR_RCPT_N,SCR_PASS_THRU_46,HOST_2_REG_DATA_46,Y,N,TRANS_AC_NO_46,021,FC_AC_NO_46,19257.900,T,PEN,FIN_INST_NO,2026-02-15,S,S,STND,TRACK_DATA_46,CA,CARD_NO_46,8394,OTH_FI_NO_4,OT,1,PAY_,100000000046,COMPL_DATA_46,TRN000000000046,A,A,REV_TXN_ID_46,REC_TYPE_46,9057.000,46,8109.900,52,ERR_CODE_46,ERR_PARAM_46,EXTEN,8,46,2026-02-15 21:15:00,2026-02-15 21:15:00,46
TXN0000000000000047,T,145293,2026-02-16,2026-02-16,SOUCE_CODE_47,MS,SCR_FI_NO_4,SCR_TERM,221862,TRANS_,T,SC,2026-02-16,SCR_ABA_NO_,022,SCR_RCPT_N,SCR_PASS_THRU_47,HOST_2_REG_DATA_47,N,N,TRANS_AC_NO_47,022,FC_AC_NO_47,20304.800,T,EUR,FIN_INST_NO,2026-02-16,S,S,STND,TRACK_DATA_47,CA,CARD_NO_47,7294,OTH_FI_NO_4,OT,2,PAY_,100000000047,COMPL_DATA_47,TRN000000000047,A,A,REV_TXN_ID_47,REC_TYPE_47,3445.000,53,8793.200,55,ERR_CODE_47,ERR_PARAM_47,EXTEN,2,47,2026-02-16 22:22:00,2026-02-16 22:22:00,47
TXN0000000000000048,T,444234,2026-02-17,2026-02-17,SOUCE_CODE_48,MS,SCR_FI_NO_4,SCR_TERM,382050,TRANS_,T,SC,2026-02-17,SCR_ABA_NO_,023,SCR_RCPT_N,SCR_PASS_THRU_48,HOST_2_REG_DATA_48,N,N,TRANS_AC_NO_48,023,FC_AC_NO_48,122.000,T,BRL,FIN_INST_NO,2026-02-17,S,S,STND,TRACK_DATA_48,CA,CARD_NO_48,7022,OTH_FI_NO_4,OT,7,PAY_,100000000048,COMPL_DATA_48,TRN000000000048,A,A,REV_TXN_ID_48,REC_TYPE_48,13859.300,4,20459.200,16,ERR_CODE_48,ERR_PARAM_48,EXTEN,6,48,2026-02-17 23:29:00,2026-02-17 23:29:00,48
TXN0000000000000049,T,715050,2026-02-18,2026-02-18,SOUCE_CODE_49,MS,SCR_FI_NO_4,SCR_TERM,64749,TRANS_,T,SC,2026-02-18,SCR_ABA_NO_,024,SCR_RCPT_N,SCR_PASS_THRU_49,HOST_2_REG_DATA_49,N,N,TRANS_AC_NO_49,024,FC_AC_NO_49,2739.100,T,USD,FIN_INST_NO,2026-02-18,S,S,STND,TRACK_DATA_49,CA,CARD_NO_49,1027,OTH_FI_NO_4,OT,2,PAY_,100000000049,COMPL_DATA_49,TRN000000000049,A,A,REV_TXN_ID_49,REC_TYPE_49,803.800,87,23257.900,75,ERR_CODE_49,ERR_PARAM_49,EXTEN,9,49,2026-02-18 00:36:00,2026-02-18 00:36:00,49
TXN0000000000000050,T,406220,2026-02-19,2026-02-19,SOUCE_CODE_50,MS,SCR_FI_NO_5,SCR_TERM,306744,TRANS_,T,SC,2026-02-19,SCR_ABA_NO_,025,SCR_RCPT_N,SCR_PASS_THRU_50,HOST_2_REG_DATA_50,N,N,TRANS_AC_NO_50,025,FC_AC_NO_50,13662.100,T,PEN,FIN_INST_NO,2026-02-19,S,S,STND,TRACK_DATA_50,CA,CARD_NO_50,5428,OTH_FI_NO_5,OT,8,PAY_,100000000050,COMPL_DATA_50,TRN000000000050,A,A,REV_TXN_ID_50,REC_TYPE_50,4067.800,84,13.100,77,ERR_CODE_50,ERR_PARAM_50,EXTEN,9,50,2026-02-19 01:43:00,2026-02-19 01:43:00,50
TXN0000000000000051,T,76947,2026-02-20,2026-02-20,SOUCE_CODE_51,MS,SCR_FI_NO_5,SCR_TERM,986374,TRANS_,T,SC,2026-02-20,SCR_ABA_NO_,001,SCR_RCPT_N,SCR_PASS_THRU_51,HOST_2_REG_DATA_51,Y,N,TRANS_AC_NO_51,001,FC_AC_NO_51,2472.400,T,EUR,FIN_INST_NO,2026-02-20,S,S,STND,TRACK_DATA_51,CA,CARD_NO_51,7512,OTH_FI_NO_5,OT,3,PAY_,100000000051,COMPL_DATA_51,TRN000000000051,A,A,REV_TXN_ID_51,REC_TYPE_51,6483.500,56,10359.100,35,ERR_CODE_51,ERR_PARAM_51,EXTEN,6,51,2026-02-20 02:50:00,2026-02-20 02:50:00,51
TXN0000000000000052,T,731988,2026-02-21,2026-02-21,SOUCE_CODE_52,MS,SCR_FI_NO_5,SCR_TERM,868556,TRANS_,T,SC,2026-02-21,SCR_ABA_NO_,002,SCR_RCPT_N,SCR_PASS_THRU_52,HOST_2_REG_DATA_52,N,N,TRANS_AC_NO_52,002,FC_AC_NO_52,12418.800,T,BRL,FIN_INST_NO,2026-02-21,S,S,STND,TRACK_DATA_52,CA,CARD_NO_52,9058,OTH_FI_NO_5,OT,7,PAY_,100000000052,COMPL_DATA_52,TRN000000000052,F,F,REV_TXN_ID_52,REC_TYPE_52,15120.600,53,19506.200,85,ERR_CODE_52,ERR_PARAM_52,EXTEN,9,52,2026-02-21 03:57:00,2026-02-21 03:57:00,52
TXN0000000000000053,T,393465,2026-02-22,2026-02-22,SOUCE_CODE_53,MS,SCR_FI_NO_5,SCR_TERM,167815,TRANS_,T,SC,2026-02-22,SCR_ABA_NO_,003,SCR_RCPT_N,SCR_PASS_THRU_53,HOST_2_REG_DATA_53,N,N,TRANS_AC_NO_53,003,FC_AC_NO_53,5143.800,T,USD,FIN_INST_NO,2026-02-22,S,S,STND,TRACK_DATA_53,CA,CARD_NO_53,8044,OTH_FI_NO_5,OT,1,PAY_,100000000053,COMPL_DATA_53,TRN000000000053,A,A,REV_TXN_ID_53,REC_TYPE_53,18496.500,47,24940.600,31,ERR_CODE_53,ERR_PARAM_53,EXTEN,6,53,2026-02-22 04:04:00,2026-02-22 04:04:00,53
TXN0000000000000054,T,417547,2026-02-23,2026-02-23,SOUCE_CODE_54,MS,SCR_FI_NO_5,SCR_TERM,366845,TRANS_,T,SC,2026-02-23,SCR_ABA_NO_,004,SCR_RCPT_N,SCR_PASS_THRU_54,HOST_2_REG_DATA_54,N,N,TRANS_AC_NO_54,004,FC_AC_NO_54,3325.600,T,PEN,FIN_INST_NO,2026-02-23,S,S,STND,TRACK_DATA_54,CA,CARD_NO_54,9768,OTH_FI_NO_5,OT,8,PAY_,100000000054,COMPL_DATA_54,TRN000000000054,A,A,REV_TXN_ID_54,REC_TYPE_54,1154.200,30,5527.900,5,ERR_CODE_54,ERR_PARAM_54,EXTEN,4,54,2026-02-23 05:11:00,2026-02-23 05:11:00,54
TXN0000000000000055,T,650260,2026-02-24,2026-02-24,SOUCE_CODE_55,MS,SCR_FI_NO_5,SCR_TERM,123566,TRANS_,T,SC,2026-02-24,SCR_ABA_NO_,005,SCR_RCPT_N,SCR_PASS_THRU_55,HOST_2_REG_DATA_55,N,N,TRANS_AC_NO_55,005,FC_AC_NO_55,1492.300,T,EUR,FIN_INST_NO,2026-02-24,S,S,STND,TRACK_DATA_55,CA,CARD_NO_55,4936,OTH_FI_NO_5,OT,6,PAY_,100000000055,COMPL_DATA_55,TRN000000000055,A,A,REV_TXN_ID_55,REC_TYPE_55,3132.200,25,24404.000,84,ERR_CODE_55,ERR_PARAM_55,EXTEN,0,55,2026-02-24 06:18:00,2026-02-24 06:18:00,55
TXN0000000000000056,T,562830,2026-02-25,2026-02-25,SOUCE_CODE_56,MS,SCR_FI_NO_5,SCR_TERM,898360,TRANS_,T,SC,2026-02-25,SCR_ABA_NO_,006,SCR_RCPT_N,SCR_PASS_THRU_56,HOST_2_REG_DATA_56,Y,N,TRANS_AC_NO_56,006,FC_AC_NO_56,9947.300,T,BRL,FIN_INST_NO,2026-02-25,S,S,STND,TRACK_DATA_56,CA,CARD_NO_56,2856,OTH_FI_NO_5,OT,9,PAY_,100000000056,COMPL_DATA_56,TRN000000000056,A,A,REV_TXN_ID_56,REC_TYPE_56,23988.400,62,5435.100,89,ERR_CODE_56,ERR_PARAM_56,EXTEN,6,56,2026-02-25 07:25:00,2026-02-25 07:25:00,56
TXN0000000000000057,T,563262,2026-02-26,2026-02-26,SOUCE_CODE_57,MS,SCR_FI_NO_5,SCR_TERM,123631,TRANS_,T,SC,2026-02-26,SCR_ABA_NO_,007,SCR_RCPT_N,SCR_PASS_THRU_57,HOST_2_REG_DATA_57,N,N,TRANS_AC_NO_57,007,FC_AC_NO_57,5762.900,T,USD,FIN_INST_NO,2026-02-26,S,S,STND,TRACK_DATA_57,CA,CARD_NO_57,8090,OTH_FI_NO_5,OT,7,PAY_,100000000057,COMPL_DATA_57,TRN000000000057,A,A,REV_TXN_ID_57,REC_TYPE_57,9892.000,62,6947.700,18,ERR_CODE_57,ERR_PARAM_57,EXTEN,7,57,2026-02-26 08:32:00,2026-02-26 08:32:00,57
TXN0000000000000058,T,434439,2026-02-27,2026-02-27,SOUCE_CODE_58,MS,SCR_FI_NO_5,SCR_TERM,409655,TRANS_,T,SC,2026-02-27,SCR_ABA_NO_,008,SCR_RCPT_N,SCR_PASS_THRU_58,HOST_2_REG_DATA_58,N,Y,TRANS_AC_NO_58,008,FC_AC_NO_58,19501.900,T,PEN,FIN_INST_NO,2026-02-27,S,S,STND,TRACK_DATA_58,CA,CARD_NO_58,3470,OTH_FI_NO_5,OT,0,PAY_,100000000058,COMPL_DATA_58,TRN000000000058,A,A,REV_TXN_ID_58,REC_TYPE_58,16844.900,58,17748.000,97,ERR_CODE_58,ERR_PARAM_58,EXTEN,8,58,2026-02-27 09:39:00,2026-02-27 09:39:00,58
TXN0000000000000059,T,384921,2026-02-28,2026-02-28,SOUCE_CODE_59,MS,SCR_FI_NO_5,SCR_TERM,698327,TRANS_,T,SC,2026-02-28,SCR_ABA_NO_,009,SCR_RCPT_N,SCR_PASS_THRU_59,HOST_2_REG_DATA_59,N,N,TRANS_AC_NO_59,009,FC_AC_NO_59,4164.300,T,EUR,FIN_INST_NO,2026-02-28,S,S,STND,TRACK_DATA_59,CA,CARD_NO_59,1432,OTH_FI_NO_5,OT,2,PAY_,100000000059,COMPL_DATA_59,TRN000000000059,A,A,REV_TXN_ID_59,REC_TYPE_59,3133.100,53,9816.700,15,ERR_CODE_59,ERR_PARAM_59,EXTEN,9,59,2026-02-28 10:46:00,2026-02-28 10:46:00,59
TXN0000000000000060,T,618103,2026-03-01,2026-03-01,SOUCE_CODE_60,MS,SCR_FI_NO_6,SCR_TERM,409507,TRANS_,T,SC,2026-03-01,SCR_ABA_NO_,010,SCR_RCPT_N,SCR_PASS_THRU_60,HOST_2_REG_DATA_60,N,N,TRANS_AC_NO_60,010,FC_AC_NO_60,9029.900,T,BRL,FIN_INST_NO,2026-03-01,S,S,STND,TRACK_DATA_60,CA,CARD_NO_60,7104,OTH_FI_NO_6,OT,6,PAY_,100000000060,COMPL_DATA_60,TRN000000000060,A,A,REV_TXN_ID_60,REC_TYPE_60,15010.500,16,1123.900,76,ERR_CODE_60,ERR_PARAM_60,EXTEN,0,60,2026-03-01 11:53:00,2026-03-01 11:53:00,60
TXN0000000000000061,T,894618,2026-03-02,2026-03-02,SOUCE_CODE_61,MS,SCR_FI_NO_6,SCR_TERM,411644,TRANS_,T,SC,2026-03-02,SCR_ABA_NO_,011,SCR_RCPT_N,SCR_PASS_THRU_61,HOST_2_REG_DATA_61,Y,N,TRANS_AC_NO_61,011,FC_AC_NO_61,12711.700,T,USD,FIN_INST_NO,2026-03-02,S,S,STND,TRACK_DATA_61,CA,CARD_NO_61,9544,OTH_FI_NO_6,OT,0,PAY_,100000000061,COMPL_DATA_61,TRN000000000061,A,A,REV_TXN_ID_61,REC_TYPE_61,23978.300,98,1976.800,0,ERR_CODE_61,ERR_PARAM_61,EXTEN,6,61,2026-03-02 12:00:00,2026-03-02 12:00:00,61
TXN0000000000000062,T,657864,2026-03-03,2026-03-03,SOUCE_CODE_62,MS,SCR_FI_NO_6,SCR_TERM,316529,TRANS_,T,SC,2026-03-03,SCR_ABA_NO_,012,SCR_RCPT_N,SCR_PASS_THRU_62,HOST_2_REG_DATA_62,N,N,TRANS_AC_NO_62,012,FC_AC_NO_62,648.700,T,PEN,FIN_INST_NO,2026-03-03,S,S,STND,TRACK_DATA_62,CA,CARD_NO_62,2844,OTH_FI_NO_6,OT,0,PAY_,100000000062,COMPL_DATA_62,TRN000000000062,A,A,REV_TXN_ID_62,REC_TYPE_62,23140.200,12,324.700,38,ERR_CODE_62,ERR_PARAM_62,EXTEN,7,62,2026-03-03 13:07:00,2026-03-03 13:07:00,62
TXN0000000000000063,T,88603,2026-03-04,2026-03-04,SOUCE_CODE_63,MS,SCR_FI_NO_6,SCR_TERM,876560,TRANS_,T,SC,2026-03-04,SCR_ABA_NO_,013,SCR_RCPT_N,SCR_PASS_THRU_63,HOST_2_REG_DATA_63,N,N,TRANS_AC_NO_63,013,FC_AC_NO_63,16995.500,T,EUR,FIN_INST_NO,2026-03-04,S,S,STND,TRACK_DATA_63,CA,CARD_NO_63,9172,OTH_FI_NO_6,OT,7,PAY_,100000000063,COMPL_DATA_63,TRN000000000063,A,A,REV_TXN_ID_63,REC_TYPE_63,1889.800,44,18121.600,75,ERR_CODE_63,ERR_PARAM_63,EXTEN,6,63,2026-03-04 14:14:00,2026-03-04 14:14:00,63
TXN0000000000000064,T,946006,2026-03-05,2026-03-05,SOUCE_CODE_64,MS,SCR_FI_NO_6,SCR_TERM,632327,TRANS_,T,SC,2026-03-05,SCR_ABA_NO_,014,SCR_RCPT_N,SCR_PASS_THRU_64,HOST_2_REG_DATA_64,N,N,TRANS_AC_NO_64,014,FC_AC_NO_64,13886.700,T,BRL,FIN_INST_NO,2026-03-05,S,S,STND,TRACK_DATA_64,CA,CARD_NO_64,9867,OTH_FI_NO_6,OT,4,PAY_,100000000064,COMPL_DATA_64,TRN000000000064,A,A,REV_TXN_ID_64,REC_TYPE_64,16127.400,45,289.800,28,ERR_CODE_64,ERR_PARAM_64,EXTEN,6,64,2026-03-05 15:21:00,2026-03-05 15:21:00,64
TXN0000000000000065,T,605018,2026-03-06,2026-03-06,SOUCE_CODE_65,MS,SCR_FI_NO_6,SCR_TERM,78345,TRANS_,T,SC,2026-03-06,SCR_ABA_NO_,015,SCR_RCPT_N,SCR_PASS_THRU_65,HOST_2_REG_DATA_65,N,N,TRANS_AC_NO_65,015,FC_AC_NO_65,7680.100,T,USD,FIN_INST_NO,2026-03-06,S,S,STND,TRACK_DATA_65,CA,CARD_NO_65,1583,OTH_FI_NO_6,OT,7,PAY_,100000000065,COMPL_DATA_65,TRN000000000065,A,A,REV_TXN_ID_65,REC_TYPE_65,14368.200,99,22587.000,67,ERR_CODE_65,ERR_PARAM_65,EXTEN,3,65,2026-03-06 16:28:00,2026-03-06 16:28:00,65
TXN0000000000000066,T,426052,2026-03-07,2026-03-07,SOUCE_CODE_66,MS,SCR_FI_NO_6,SCR_TERM,388697,TRANS_,T,SC,2026-03-07,SCR_ABA_NO_,016,SCR_RCPT_N,SCR_PASS_THRU_66,HOST_2_REG_DATA_66,Y,N,TRANS_AC_NO_66,016,FC_AC_NO_66,20059.900,T,PEN,FIN_INST_NO,2026-03-07,S,S,STND,TRACK_DATA_66,CA,CARD_NO_66,2866,OTH_FI_NO_6,OT,6,PAY_,100000000066,COMPL_DATA_66,TRN000000000066,A,A,REV_TXN_ID_66,REC_TYPE_66,20918.400,42,15729.800,36,ERR_CODE_66,ERR_PARAM_66,EXTEN,7,66,2026-03-07 17:35:00,2026-03-07 17:35:00,66
TXN0000000000000067,T,115340,2026-03-08,2026-03-08,SOUCE_CODE_67,MS,SCR_FI_NO_6,SCR_TERM,558144,TRANS_,T,SC,2026-03-08,SCR_ABA_NO_,017,SCR_RCPT_N,SCR_PASS_THRU_67,HOST_2_REG_DATA_67,N,N,TRANS_AC_NO_67,017,FC_AC_NO_67,5380.600,T,EUR,FIN_INST_NO,2026-03-08,S,S,STND,TRACK_DATA_67,CA,CARD_NO_67,3709,OTH_FI_NO_6,OT,3,PAY_,100000000067,COMPL_DATA_67,TRN000000000067,A,A,REV_TXN_ID_67,REC_TYPE_67,18568.100,8,7567.500,70,ERR_CODE_67,ERR_PARAM_67,EXTEN,3,67,2026-03-08 18:42:00,2026-03-08 18:42:00,67
TXN0000000000000068,T,136564,2026-03-09,2026-03-09,SOUCE_CODE_68,MS,SCR_FI_NO_6,SCR_TERM,475842,TRANS_,T,SC,2026-03-09,SCR_ABA_NO_,018,SCR_RCPT_N,SCR_PASS_THRU_68,HOST_2_REG_DATA_68,N,N,TRANS_AC_NO_68,018,FC_AC_NO_68,17908.000,T,BRL,FIN_INST_NO,2026-03-09,S,S,STND,TRACK_DATA_68,CA,CARD_NO_68,6787,OTH_FI_NO_6,OT,6,PAY_,100000000068,COMPL_DATA_68,TRN000000000068,A,A,REV_TXN_ID_68,REC_TYPE_68,21637.400,96,7428.500,69,ERR_CODE_68,ERR_PARAM_68,EXTEN,1,68,2026-03-09 19:49:00,2026-03-09 19:49:00,68
TXN0000000000000069,T,832103,2026-03-10,2026-03-10,SOUCE_CODE_69,MS,SCR_FI_NO_6,SCR_TERM,137006,TRANS_,T,SC,2026-03-10,SCR_ABA_NO_,019,SCR_RCPT_N,SCR_PASS_THRU_69,HOST_2_REG_DATA_69,N,N,TRANS_AC_NO_69,019,FC_AC_NO_69,18574.500,T,USD,FIN_INST_NO,2026-03-10,S,S,STND,TRACK_DATA_69,CA,CARD_NO_69,9180,OTH_FI_NO_6,OT,2,PAY_,100000000069,COMPL_DATA_69,TRN000000000069,F,F,REV_TXN_ID_69,REC_TYPE_69,23416.100,53,8200.900,56,ERR_CODE_69,ERR_PARAM_69,EXTEN,9,69,2026-03-10 20:56:00,2026-03-10 20:56:00,69
