TRN_REF_NO,TRN_DT,TXN_BRANCH,PRODUCT_CODE,VALUE_DATE,AC_BRANCH,ACCOUNT_NO,TRN_CODE,LCY_AMOUNT,AMOUNT,DRCR_IND,MODULE,INSTRUMENT_NO,EXTENDED_CODE,RELATED_CUSTOMER,TXN_INIT_DATE,EXTRACTION_DATE,AC_ENTRY_SR_NO,EVENT,AMOUNT_TAG,OFS_ACC,OFS_BRANCH,EVENT_SR_NO,AC_CCY,GROUP_TXN_COUNT,HIDE_TXN_IN_STMT,AUTH_STAT,PERIOD_CODE,TXN_ID,EXT_OFSTXN_CODE,DATA_1,DATA_2,DATA_3,DATA_4,DATA_5,DATA_6,DATA_7,DATA_8,DATA_9,CBII_INFO,BATCH_REF_NO,TRN_CODE_TRANS,REAL_DT_TIME,SOURCE_CODE
TRN_FRAUD_0006,2026-04-18,021,TD01,2026-04-18,021,4455667788,PAY,6500.000,6500.000,D,MOD,INSTRUMENT_NO_46,173075,CUST000445,2026-04-18 14:10:00,2026-04-18,837327,EVEN,AMOUNT_TAG_46,100000000046,021,802409,USD,32,N,A,PER,TXN_FRAUD_0006,EXT_OFSTXN_CODE,DATA_1_46,DATA_2_46,DATA_3_46,DATA_4_46,DATA_5_46,DATA_6_46,DATA_7_46,DATA_8_46,DATA_9_46,C,BATCH_REF_NO_46,PAY,2026-04-18 14:10:00,SOURCE_CODE_46
TRN_FRAUD_0007,2026-04-18,022,CARD,2026-04-18,022,4455667788,PAY,6500.000,6500.000,D,MOD,INSTRUMENT_NO_47,578164,CUST000445,2026-04-18 14:12:00,2026-04-18,42084,EVEN,AMOUNT_TAG_47,100000000047,022,692546,USD,15,N,A,PER,TXN_FRAUD_0007,EXT_OFSTXN_CODE,DATA_1_47,DATA_2_47,DATA_3_47,DATA_4_47,DATA_5_47,DATA_6_47,DATA_7_47,DATA_8_47,DATA_9_47,C,BATCH_REF_NO_47,PAY,2026-04-18 14:12:00,SOURCE_CODE_47
TRN_FRAUD_0008,2026-04-18,023,CLRG,2026-04-18,023,4455667788,PAY,6500.000,6500.000,D,MOD,INSTRUMENT_NO_48,758872,CUST000445,2026-04-18 14:14:00,2026-04-18,982630,EVEN,AMOUNT_TAG_48,100000000048,023,259784,USD,32,N,A,PER,TXN_FRAUD_0008,EXT_OFSTXN_CODE,DATA_1_48,DATA_2_48,DATA_3_48,DATA_4_48,DATA_5_48,DATA_6_48,DATA_7_48,DATA_8_48,DATA_9_48,C,BATCH_REF_NO_48,PAY,2026-04-18 14:14:00,SOURCE_CODE_48
TRN_FRAUD_0009,2026-04-18,024,SAV1,2026-04-18,024,4455667788,REV,6500.000,6500.000,D,MOD,INSTRUMENT_NO_49,214422,CUST000445,2026-04-18 14:16:00,2026-04-18,586688,EVEN,AMOUNT_TAG_49,100000000049,024,857198,USD,33,N,A,PER,TXN_FRAUD_0009,EXT_OFSTXN_CODE,DATA_1_49,DATA_2_49,DATA_3_49,DATA_4_49,DATA_5_49,DATA_6_49,DATA_7_49,DATA_8_49,DATA_9_49,C,BATCH_REF_NO_49,REV,2026-04-18 14:16:00,SOURCE_CODE_49
TRN_FRAUD_0010,2026-04-18,025,CURR,2026-04-18,025,4455667788,PAY,6500.000,6500.000,D,MOD,INSTRUMENT_NO_50,820628,CUST000445,2026-04-18 14:18:00,2026-04-18,457301,EVEN,AMOUNT_TAG_50,100000000050,025,326310,USD,5,N,A,PER,TXN_FRAUD_0010,EXT_OFSTXN_CODE,DATA_1_50,DATA_2_50,DATA_3_50,DATA_4_50,DATA_5_50,DATA_6_50,DATA_7_50,DATA_8_50,DATA_9_50,C,BATCH_REF_NO_50,PAY,2026-04-18 14:18:00,SOURCE_CODE_50
TRN_FRAUD_0011,2026-04-18,001,LOAN,2026-04-18,001,4455667788,PAY,6500.000,6500.000,D,MOD,INSTRUMENT_NO_51,397464,CUST000445,2026-04-18 14:20:00,2026-04-18,711091,EVEN,AMOUNT_TAG_51,100000000051,001,337523,USD,16,N,A,PER,TXN_FRAUD_0011,EXT_OFSTXN_CODE,DATA_1_51,DATA_2_51,DATA_3_51,DATA_4_51,DATA_5_51,DATA_6_51,DATA_7_51,DATA_8_51,DATA_9_51,C,BATCH_REF_NO_51,PAY,2026-04-18 14:20:00,SOURCE_CODE_51
TRN_FRAUD_0012,2026-04-18,002,TD01,2026-04-18,002,4455667788,PAY,6500.000,6500.000,D,MOD,INSTRUMENT_NO_52,531371,CUST000445,2026-04-18 14:22:00,2026-04-18,714045,EVEN,AMOUNT_TAG_52,100000000052,002,497865,USD,21,N,A,PER,TXN_FRAUD_0012,EXT_OFSTXN_CODE,DATA_1_52,DATA_2_52,DATA_3_52,DATA_4_52,DATA_5_52,DATA_6_52,DATA_7_52,DATA_8_52,DATA_9_52,C,BATCH_REF_NO_52,PAY,2026-04-18 14:22:00,SOURCE_CODE_52
TRN000000000053,2026-02-22,003,CARD,2026-02-22,003,100000000053,FEE,22407.100,10284.500,D,MOD,INSTRUMENT_NO_53,136344,CUST000053,2026-02-22,2026-02-22,488405,EVEN,AMOUNT_TAG_53,100000000053,003,233649,USD,14,N,A,PER,TXN0000000000000053,EXT_OFSTXN_CODE,DATA_1_53,DATA_2_53,DATA_3_53,DATA_4_53,DATA_5_53,DATA_6_53,DATA_7_53,DATA_8_53,DATA_9_53,C,BATCH_REF_NO_53,FEE,2026-02-22 04:04:00,SOURCE_CODE_53
TRN000000000054,2026-02-23,004,CLRG,2026-02-23,004,100000000054,INT,5936.100,8956.600,C,MOD,INSTRUMENT_NO_54,523830,CUST000054,2026-02-23,2026-02-23,107090,EVEN,AMOUNT_TAG_54,100000000054,004,322481,PEN,34,N,A,PER,TXN0000000000000054,EXT_OFSTXN_CODE,DATA_1_54,DATA_2_54,DATA_3_54,DATA_4_54,DATA_5_54,DATA_6_54,DATA_7_54,DATA_8_54,DATA_9_54,C,BATCH_REF_NO_54,INT,2026-02-23 05:11:00,SOURCE_CODE_54
TRN000000000055,2026-02-24,005,SAV1,2026-02-24,005,100000000055,REV,15766.600,18783.800,D,MOD,INSTRUMENT_NO_55,46351,CUST000055,2026-02-24,2026-02-24,741265,EVEN,AMOUNT_TAG_55,100000000055,005,613674,EUR,4,N,A,PER,TXN0000000000000055,EXT_OFSTXN_CODE,DATA_1_55,DATA_2_55,DATA_3_55,DATA_4_55,DATA_5_55,DATA_6_55,DATA_7_55,DATA_8_55,DATA_9_55,C,BATCH_REF_NO_55,REV,2026-02-24 06:18:00,SOURCE_CODE_55
TRN000000000056,2026-02-25,006,CURR,2026-02-25,006,100000000056,PAY,8577.200,19903.700,C,MOD,INSTRUMENT_NO_56,754684,CUST000056,2026-02-25,2026-02-25,452845,EVEN,AMOUNT_TAG_56,100000000056,006,867279,BRL,21,N,A,PER,TXN0000000000000056,EXT_OFSTXN_CODE,DATA_1_56,DATA_2_56,DATA_3_56,DATA_4_56,DATA_5_56,DATA_6_56,DATA_7_56,DATA_8_56,DATA_9_56,C,BATCH_REF_NO_56,PAY,2026-02-25 07:25:00,SOURCE_CODE_56
TRN000000000057,2026-02-26,007,LOAN,2026-02-26,007,100000000057,ATM,10016.000,5038.500,D,MOD,INSTRUMENT_NO_57,374239,CUST000057,2026-02-26,2026-02-26,240827,EVEN,AMOUNT_TAG_57,100000000057,007,349092,USD,19,N,A,PER,TXN0000000000000057,EXT_OFSTXN_CODE,DATA_1_57,DATA_2_57,DATA_3_57,DATA_4_57,DATA_5_57,DATA_6_57,DATA_7_57,DATA_8_57,DATA_9_57,C,BATCH_REF_NO_57,ATM,2026-02-26 08:32:00,SOURCE_CODE_57
TRN000000000058,2026-02-27,008,TD01,2026-02-27,008,100000000058,DEP,4471.300,16492.600,C,MOD,INSTRUMENT_NO_58,121733,CUST000058,2026-02-27,2026-02-27,81727,EVEN,AMOUNT_TAG_58,100000000058,008,348537,PEN,6,Y,A,PER,TXN0000000000000058,EXT_OFSTXN_CODE,DATA_1_58,DATA_2_58,DATA_3_58,DATA_4_58,DATA_5_58,DATA_6_58,DATA_7_58,DATA_8_58,DATA_9_58,C,BATCH_REF_NO_58,DEP,2026-02-27 09:39:00,SOURCE_CODE_58
TRN000000000059,2026-02-28,009,CARD,2026-02-28,009,100000000059,WDR,21429.900,3124.000,D,MOD,INSTRUMENT_NO_59,548883,CUST000059,2026-02-28,2026-02-28,332225,EVEN,AMOUNT_TAG_59,100000000059,009,87441,EUR,33,N,A,PER,TXN0000000000000059,EXT_OFSTXN_CODE,DATA_1_59,DATA_2_59,DATA_3_59,DATA_4_59,DATA_5_59,DATA_6_59,DATA_7_59,DATA_8_59,DATA_9_59,C,BATCH_REF_NO_59,WDR,2026-02-28 10:46:00,SOURCE_CODE_59
TRN000000000060,2026-03-01,010,CLRG,2026-03-01,010,100000000060,TRF,13973.200,20806.200,C,MOD,INSTRUMENT_NO_60,51409,CUST000060,2026-03-01,2026-03-01,981304,EVEN,AMOUNT_TAG_60,100000000060,010,322606,BRL,26,N,A,PER,TXN0000000000000060,EXT_OFSTXN_CODE,DATA_1_60,DATA_2_60,DATA_3_60,DATA_4_60,DATA_5_60,DATA_6_60,DATA_7_60,DATA_8_60,DATA_9_60,C,BATCH_REF_NO_60,TRF,2026-03-01 11:53:00,SOURCE_CODE_60
TRN000000000061,2026-03-02,011,SAV1,2026-03-02,011,100000000061,FEE,18010.200,1918.300,D,MOD,INSTRUMENT_NO_61,477673,CUST000061,2026-03-02,2026-03-02,139342,EVEN,AMOUNT_TAG_61,100000000061,011,983364,USD,35,N,A,PER,TXN0000000000000061,EXT_OFSTXN_CODE,DATA_1_61,DATA_2_61,DATA_3_61,DATA_4_61,DATA_5_61,DATA_6_61,DATA_7_61,DATA_8_61,DATA_9_61,C,BATCH_REF_NO_61,FEE,2026-03-02 12:00:00,SOURCE_CODE_61
TRN000000000062,2026-03-03,012,CURR,2026-03-03,012,100000000062,INT,21787.300,7488.500,C,MOD,INSTRUMENT_NO_62,813036,CUST000062,2026-03-03,2026-03-03,141657,EVEN,AMOUNT_TAG_62,100000000062,012,335348,PEN,3,N,A,PER,TXN0000000000000062,EXT_OFSTXN_CODE,DATA_1_62,DATA_2_62,DATA_3_62,DATA_4_62,DATA_5_62,DATA_6_62,DATA_7_62,DATA_8_62,DATA_9_62,C,BATCH_REF_NO_62,INT,2026-03-03 13:07:00,SOURCE_CODE_62
TRN000000000063,2026-03-04,013,LOAN,2026-03-04,013,100000000063,REV,16622.800,15757.400,D,MOD,INSTRUMENT_NO_63,19040,CUST000063,2026-03-04,2026-03-04,175164,EVEN,AMOUNT_TAG_63,100000000063,013,552210,EUR,14,N,A,PER,TXN0000000000000063,EXT_OFSTXN_CODE,DATA_1_63,DATA_2_63,DATA_3_63,DATA_4_63,DATA_5_63,DATA_6_63,DATA_7_63,DATA_8_63,DATA_9_63,C,BATCH_REF_NO_63,REV,2026-03-04 14:14:00,SOURCE_CODE_63
TRN000000000064,2026-03-05,014,TD01,2026-03-05,014,100000000064,PAY,16642.900,22793.200,C,MOD,INSTRUMENT_NO_64,580920,CUST000064,2026-03-05,2026-03-05,839703,EVEN,AMOUNT_TAG_64,100000000064,014,223636,BRL,21,N,A,PER,TXN0000000000000064,EXT_OFSTXN_CODE,DATA_1_64,DATA_2_64,DATA_3_64,DATA_4_64,DATA_5_64,DATA_6_64,DATA_7_64,DATA_8_64,DATA_9_64,C,BATCH_REF_NO_64,PAY,2026-03-05 15:21:00,SOURCE_CODE_64
TRN000000000065,2026-03-06,015,CARD,2026-03-06,015,100000000065,ATM,20024.500,17895.300,D,MOD,INSTRUMENT_NO_65,136094,CUST000065,2026-03-06,2026-03-06,488435,EVEN,AMOUNT_TAG_65,100000000065,015,579587,USD,2,N,A,PER,TXN0000000000000065,EXT_OFSTXN_CODE,DATA_1_65,DATA_2_65,DATA_3_65,DATA_4_65,DATA_5_65,DATA_6_65,DATA_7_65,DATA_8_65,DATA_9_65,C,BATCH_REF_NO_65,ATM,2026-03-06 16:28:00,SOURCE_CODE_65
TRN000000000066,2026-03-07,016,CLRG,2026-03-07,016,100000000066,DEP,9617.100,21549.100,C,MOD,INSTRUMENT_NO_66,864119,CUST000066,2026-03-07,2026-03-07,777259,EVEN,AMOUNT_TAG_66,100000000066,016,652973,PEN,3,N,A,PER,TXN0000000000000066,EXT_OFSTXN_CODE,DATA_1_66,DATA_2_66,DATA_3_66,DATA_4_66,DATA_5_66,DATA_6_66,DATA_7_66,DATA_8_66,DATA_9_66,C,BATCH_REF_NO_66,DEP,2026-03-07 17:35:00,SOURCE_CODE_66
TRN000000000067,2026-03-08,017,SAV1,2026-03-08,017,100000000067,WDR,23672.400,17306.100,D,MOD,INSTRUMENT_NO_67,87636,CUST000067,2026-03-08,2026-03-08,707477,EVEN,AMOUNT_TAG_67,100000000067,017,57289,EUR,15,N,A,PER,TXN0000000000000067,EXT_OFSTXN_CODE,DATA_1_67,DATA_2_67,DATA_3_67,DATA_4_67,DATA_5_67,DATA_6_67,DATA_7_67,DATA_8_67,DATA_9_67,C,BATCH_REF_NO_67,WDR,2026-03-08 18:42:00,SOURCE_CODE_67
TRN000000000068,2026-03-09,018,CURR,2026-03-09,018,100000000068,TRF,10448.100,111.500,C,MOD,INSTRUMENT_NO_68,587650,CUST000068,2026-03-09,2026-03-09,41744,EVEN,AMOUNT_TAG_68,100000000068,018,464828,BRL,3,N,A,PER,TXN0000000000000068,EXT_OFSTXN_CODE,DATA_1_68,DATA_2_68,DATA_3_68,DATA_4_68,DATA_5_68,DATA_6_68,DATA_7_68,DATA_8_68,DATA_9_68,C,BATCH_REF_NO_68,TRF,2026-03-09 19:49:00,SOURCE_CODE_68
TRN000000000069,2026-03-10,019,LOAN,2026-03-10,019,100000000069,FEE,15813.900,18962.600,D,MOD,INSTRUMENT_NO_69,798273,CUST000069,2026-03-10,2026-03-10,328316,EVEN,AMOUNT_TAG_69,100000000069,019,795464,USD,21,N,A,PER,TXN0000000000000069,EXT_OFSTXN_CODE,DATA_1_69,DATA_2_69,DATA_3_69,DATA_4_69,DATA_5_69,DATA_6_69,DATA_7_69,DATA_8_69,DATA_9_69,C,BATCH_REF_NO_69,FEE,2026-03-10 20:56:00,SOURCE_CODE_69
TRN000000000070,2026-03-11,020,TD01,2026-03-11,020,100000000070,INT,23978.800,516.100,C,MOD,INSTRUMENT_NO_70,457467,CUST000070,2026-03-11,2026-03-11,312222,EVEN,AMOUNT_TAG_70,100000000070,020,378814,PEN,33,N,U,PER,TXN0000000000000070,EXT_OFSTXN_CODE,DATA_1_70,DATA_2_70,DATA_3_70,DATA_4_70,DATA_5_70,DATA_6_70,DATA_7_70,DATA_8_70,DATA_9_70,C,BATCH_REF_NO_70,INT,2026-03-11 21:03:00,SOURCE_CODE_70
TRN000000000071,2026-03-12,021,CARD,2026-03-12,021,100000000071,REV,3839.000,10453.200,D,MOD,INSTRUMENT_NO_71,978599,CUST000071,2026-03-12,2026-03-12,424773,EVEN,AMOUNT_TAG_71,100000000071,021,734392,EUR,5,N,A,PER,TXN0000000000000071,EXT_OFSTXN_CODE,DATA_1_71,DATA_2_71,DATA_3_71,DATA_4_71,DATA_5_71,DATA_6_71,DATA_7_71,DATA_8_71,DATA_9_71,C,BATCH_REF_NO_71,REV,2026-03-12 22:10:00,SOURCE_CODE_71
TRN000000000072,2026-03-13,022,CLRG,2026-03-13,022,100000000072,PAY,21758.600,19148.500,C,MOD,INSTRUMENT_NO_72,861000,CUST000072,2026-03-13,2026-03-13,299672,EVEN,AMOUNT_TAG_72,100000000072,022,389908,BRL,26,N,A,PER,TXN0000000000000072,EXT_OFSTXN_CODE,DATA_1_72,DATA_2_72,DATA_3_72,DATA_4_72,DATA_5_72,DATA_6_72,DATA_7_72,DATA_8_72,DATA_9_72,C,BATCH_REF_NO_72,PAY,2026-03-13 23:17:00,SOURCE_CODE_72
TRN000000000073,2026-03-14,023,SAV1,2026-03-14,023,100000000073,ATM,16090.400,12918.000,D,MOD,INSTRUMENT_NO_73,114698,CUST000073,2026-03-14,2026-03-14,918832,EVEN,AMOUNT_TAG_73,100000000073,023,909902,USD,4,N,A,PER,TXN0000000000000073,EXT_OFSTXN_CODE,DATA_1_73,DATA_2_73,DATA_3_73,DATA_4_73,DATA_5_73,DATA_6_73,DATA_7_73,DATA_8_73,DATA_9_73,C,BATCH_REF_NO_73,ATM,2026-03-14 00:24:00,SOURCE_CODE_73
TRN000000000074,2026-03-15,024,CURR,2026-03-15,024,100000000074,DEP,17699.000,1571.400,C,MOD,INSTRUMENT_NO_74,97752,CUST000074,2026-03-15,2026-03-15,900231,EVEN,AMOUNT_TAG_74,100000000074,024,521460,PEN,18,N,A,PER,TXN0000000000000074,EXT_OFSTXN_CODE,DATA_1_74,DATA_2_74,DATA_3_74,DATA_4_74,DATA_5_74,DATA_6_74,DATA_7_74,DATA_8_74,DATA_9_74,C,BATCH_REF_NO_74,DEP,2026-03-15 01:31:00,SOURCE_CODE_74
TRN000000000075,2026-03-16,025,LOAN,2026-03-16,025,100000000075,WDR,126184.000,97177.600,D,MOD,INSTRUMENT_NO_75,556918,CUST000075,2026-03-16,2026-03-16,512518,EVEN,AMOUNT_TAG_75,100000000075,025,223101,EUR,1,N,A,PER,TXN0000000000000075,EXT_OFSTXN_CODE,DATA_1_75,DATA_2_75,DATA_3_75,DATA_4_75,DATA_5_75,DATA_6_75,DATA_7_75,DATA_8_75,DATA_9_75,C,BATCH_REF_NO_75,WDR,2026-03-16 02:38:00,SOURCE_CODE_75
TRN000000000076,2026-03-17,001,TD01,2026-03-17,001,100000000076,TRF,14377.200,22931.900,C,MOD,INSTRUMENT_NO_76,555544,CUST000076,2026-03-17,2026-03-17,272816,EVEN,AMOUNT_TAG_76,100000000076,001,50622,BRL,3,N,A,PER,TXN0000000000000076,EXT_OFSTXN_CODE,DATA_1_76,DATA_2_76,DATA_3_76,DATA_4_76,DATA_5_76,DATA_6_76,DATA_7_76,DATA_8_76,DATA_9_76,C,BATCH_REF_NO_76,TRF,2026-03-17 03:45:00,SOURCE_CODE_76
TRN000000000077,2026-03-18,002,CARD,2026-03-18,002,100000000077,FEE,19246.400,6925.600,D,MOD,INSTRUMENT_NO_77,432134,CUST000077,2026-03-18,2026-03-18,456383,EVEN,AMOUNT_TAG_77,100000000077,002,276961,USD,30,Y,A,PER,TXN0000000000000077,EXT_OFSTXN_CODE,DATA_1_77,DATA_2_77,DATA_3_77,DATA_4_77,DATA_5_77,DATA_6_77,DATA_7_77,DATA_8_77,DATA_9_77,C,BATCH_REF_NO_77,FEE,2026-03-18 04:52:00,SOURCE_CODE_77
TRN000000000078,2026-03-19,003,CLRG,2026-03-19,003,100000000078,INT,1772.600,5412.200,C,MOD,INSTRUMENT_NO_78,919247,CUST000078,2026-03-19,2026-03-19,220917,EVEN,AMOUNT_TAG_78,100000000078,003,158802,PEN,4,N,A,PER,TXN0000000000000078,EXT_OFSTXN_CODE,DATA_1_78,DATA_2_78,DATA_3_78,DATA_4_78,DATA_5_78,DATA_6_78,DATA_7_78,DATA_8_78,DATA_9_78,C,BATCH_REF_NO_78,INT,2026-03-19 05:59:00,SOURCE_CODE_78
TRN000000000079,2026-03-20,004,SAV1,2026-03-20,004,100000000079,REV,15430.300,15463.500,D,MOD,INSTRUMENT_NO_79,916392,CUST000079,2026-03-20,2026-03-20,343095,EVEN,AMOUNT_TAG_79,100000000079,004,527988,EUR,11,N,A,PER,TXN0000000000000079,EXT_OFSTXN_CODE,DATA_1_79,DATA_2_79,DATA_3_79,DATA_4_79,DATA_5_79,DATA_6_79,DATA_7_79,DATA_8_79,DATA_9_79,C,BATCH_REF_NO_79,REV,2026-03-20 06:06:00,SOURCE_CODE_79
TRN000000000080,2026-03-21,005,CURR,2026-03-21,005,100000000080,PAY,2327.200,20256.800,C,MOD,INSTRUMENT_NO_80,853228,CUST000080,2026-03-21,2026-03-21,820955,EVEN,AMOUNT_TAG_80,100000000080,005,407307,BRL,23,N,A,PER,TXN0000000000000080,EXT_OFSTXN_CODE,DATA_1_80,DATA_2_80,DATA_3_80,DATA_4_80,DATA_5_80,DATA_6_80,DATA_7_80,DATA_8_80,DATA_9_80,C,BATCH_REF_NO_80,PAY,2026-03-21 07:13:00,SOURCE_CODE_80
TRN000000000081,2026-03-22,006,LOAN,2026-03-22,006,100000000081,ATM,1049.600,9154.800,D,MOD,INSTRUMENT_NO_81,601267,CUST000081,2026-03-22,2026-03-22,865900,EVEN,AMOUNT_TAG_81,100000000081,006,955981,USD,11,N,A,PER,TXN0000000000000081,EXT_OFSTXN_CODE,DATA_1_81,DATA_2_81,DATA_3_81,DATA_4_81,DATA_5_81,DATA_6_81,DATA_7_81,DATA_8_81,DATA_9_81,C,BATCH_REF_NO_81,ATM,2026-03-22 08:20:00,SOURCE_CODE_81
TRN000000000082,2026-03-23,007,TD01,2026-03-23,007,100000000082,DEP,17088.000,11997.200,C,MOD,INSTRUMENT_NO_82,458445,CUST000082,2026-03-23,2026-03-23,672222,EVEN,AMOUNT_TAG_82,100000000082,007,414032,PEN,23,N,A,PER,TXN0000000000000082,EXT_OFSTXN_CODE,DATA_1_82,DATA_2_82,DATA_3_82,DATA_4_82,DATA_5_82,DATA_6_82,DATA_7_82,DATA_8_82,DATA_9_82,C,BATCH_REF_NO_82,DEP,2026-03-23 09:27:00,SOURCE_CODE_82
TRN000000000083,2026-03-24,008,CARD,2026-03-24,008,100000000083,WDR,14221.700,6001.000,D,MOD,INSTRUMENT_NO_83,412883,CUST000083,2026-03-24,2026-03-24,112923,EVEN,AMOUNT_TAG_83,100000000083,008,764940,EUR,8,N,A,PER,TXN0000000000000083,EXT_OFSTXN_CODE,DATA_1_83,DATA_2_83,DATA_3_83,DATA_4_83,DATA_5_83,DATA_6_83,DATA_7_83,DATA_8_83,DATA_9_83,C,BATCH_REF_NO_83,WDR,2026-03-24 10:34:00,SOURCE_CODE_83
TRN000000000084,2026-03-25,009,CLRG,2026-03-25,009,100000000084,TRF,2480.900,11687.900,C,MOD,INSTRUMENT_NO_84,802995,CUST000084,2026-03-25,2026-03-25,3422,EVEN,AMOUNT_TAG_84,100000000084,009,832087,BRL,29,N,A,PER,TXN0000000000000084,EXT_OFSTXN_CODE,DATA_1_84,DATA_2_84,DATA_3_84,DATA_4_84,DATA_5_84,DATA_6_84,DATA_7_84,DATA_8_84,DATA_9_84,C,BATCH_REF_NO_84,TRF,2026-03-25 11:41:00,SOURCE_CODE_84
TRN000000000085,2026-03-26,010,SAV1,2026-03-26,010,100000000085,FEE,16078.100,6591.200,D,MOD,INSTRUMENT_NO_85,412204,CUST000085,2026-03-26,2026-03-26,931025,EVEN,AMOUNT_TAG_85,100000000085,010,301254,USD,12,N,A,PER,TXN0000000000000085,EXT_OFSTXN_CODE,DATA_1_85,DATA_2_85,DATA_3_85,DATA_4_85,DATA_5_85,DATA_6_85,DATA_7_85,DATA_8_85,DATA_9_85,C,BATCH_REF_NO_85,FEE,2026-03-26 12:48:00,SOURCE_CODE_85
TRN000000000086,2026-03-27,011,CURR,2026-03-27,011,100000000086,INT,7774.300,11778.800,C,MOD,INSTRUMENT_NO_86,134415,CUST000086,2026-03-27,2026-03-27,912019,EVEN,AMOUNT_TAG_86,100000000086,011,688200,PEN,18,N,A,PER,TXN0000000000000086,EXT_OFSTXN_CODE,DATA_1_86,DATA_2_86,DATA_3_86,DATA_4_86,DATA_5_86,DATA_6_86,DATA_7_86,DATA_8_86,DATA_9_86,C,BATCH_REF_NO_86,INT,2026-03-27 13:55:00,SOURCE_CODE_86
TRN000000000087,2026-03-28,012,LOAN,2026-03-28,012,100000000087,REV,13198.100,20246.900,D,MOD,INSTRUMENT_NO_87,647472,CUST000087,2026-03-28,2026-03-28,130607,EVEN,AMOUNT_TAG_87,100000000087,012,883365,EUR,21,N,A,PER,TXN0000000000000087,EXT_OFSTXN_CODE,DATA_1_87,DATA_2_87,DATA_3_87,DATA_4_87,DATA_5_87,DATA_6_87,DATA_7_87,DATA_8_87,DATA_9_87,C,BATCH_REF_NO_87,REV,2026-03-28 14:02:00,SOURCE_CODE_87
TRN000000000088,2026-03-29,013,TD01,2026-03-29,013,100000000088,PAY,5502.200,24456.800,C,MOD,INSTRUMENT_NO_88,278505,CUST000088,2026-03-29,2026-03-29,638773,EVEN,AMOUNT_TAG_88,100000000088,013,930863,BRL,10,N,A,PER,TXN0000000000000088,EXT_OFSTXN_CODE,DATA_1_88,DATA_2_88,DATA_3_88,DATA_4_88,DATA_5_88,DATA_6_88,DATA_7_88,DATA_8_88,DATA_9_88,C,BATCH_REF_NO_88,PAY,2026-03-29 15:09:00,SOURCE_CODE_88
TRN000000000089,2026-03-30,014,CARD,2026-03-30,014,100000000089,ATM,9221.700,12904.800,D,MOD,INSTRUMENT_NO_89,952435,CUST000089,2026-03-30,2026-03-30,967282,EVEN,AMOUNT_TAG_89,100000000089,014,606485,USD,14,N,A,PER,TXN0000000000000089,EXT_OFSTXN_CODE,DATA_1_89,DATA_2_89,DATA_3_89,DATA_4_89,DATA_5_89,DATA_6_89,DATA_7_89,DATA_8_89,DATA_9_89,C,BATCH_REF_NO_89,ATM,2026-03-30 16:16:00,SOURCE_CODE_89
TRN000000000090,2026-03-31,015,CLRG,2026-03-31,015,100000000090,DEP,850.800,4138.200,C,MOD,INSTRUMENT_NO_90,695337,CUST000090,2026-03-31,2026-03-31,662712,EVEN,AMOUNT_TAG_90,100000000090,015,180219,PEN,24,N,A,PER,TXN0000000000000090,EXT_OFSTXN_CODE,DATA_1_90,DATA_2_90,DATA_3_90,DATA_4_90,DATA_5_90,DATA_6_90,DATA_7_90,DATA_8_90,DATA_9_90,C,BATCH_REF_NO_90,DEP,2026-03-31 17:23:00,SOURCE_CODE_90
TRN000000000091,2026-04-01,016,SAV1,2026-04-01,016,100000000091,WDR,15428.300,20078.300,D,MOD,INSTRUMENT_NO_91,567611,CUST000091,2026-04-01,2026-04-01,999038,EVEN,AMOUNT_TAG_91,100000000091,016,964126,EUR,5,N,A,PER,TXN0000000000000091,EXT_OFSTXN_CODE,DATA_1_91,DATA_2_91,DATA_3_91,DATA_4_91,DATA_5_91,DATA_6_91,DATA_7_91,DATA_8_91,DATA_9_91,C,BATCH_REF_NO_91,WDR,2026-04-01 18:30:00,SOURCE_CODE_91
TRN000000000092,2026-04-02,017,CURR,2026-04-02,017,100000000092,TRF,2081.300,12162.000,C,MOD,INSTRUMENT_NO_92,254970,CUST000092,2026-04-02,2026-04-02,390836,EVEN,AMOUNT_TAG_92,100000000092,017,498804,BRL,3,N,A,PER,TXN0000000000000092,EXT_OFSTXN_CODE,DATA_1_92,DATA_2_92,DATA_3_92,DATA_4_92,DATA_5_92,DATA_6_92,DATA_7_92,DATA_8_92,DATA_9_92,C,BATCH_REF_NO_92,TRF,2026-04-02 19:37:00,SOURCE_CODE_92
TRN000000000093,2026-04-03,018,LOAN,2026-04-03,018,100000000093,FEE,13456.200,16018.800,D,MOD,INSTRUMENT_NO_93,353150,CUST000093,2026-04-03,2026-04-03,531979,EVEN,AMOUNT_TAG_93,100000000093,018,22396,USD,17,N,U,PER,TXN0000000000000093,EXT_OFSTXN_CODE,DATA_1_93,DATA_2_93,DATA_3_93,DATA_4_93,DATA_5_93,DATA_6_93,DATA_7_93,DATA_8_93,DATA_9_93,C,BATCH_REF_NO_93,FEE,2026-04-03 20:44:00,SOURCE_CODE_93
